trip_id,date,city_id,passenger_type,distance_travelled(km),fare_amount,passenger_rating,driver_rating
TRPIND2509307b7738fe,2025-09-30,MP01,repeated,15,143,8,7
TRPVAD250930c06f1674,2025-09-30,GJ02,new,7,74,9,7
TRPCHA25093011b0500b,2025-09-30,CH01,repeated,22,224,8,7
TRPIND2509302c759dc4,2025-09-30,MP01,new,17,159,8,9
TRPKOC250930057b65fc,2025-09-30,KL01,repeated,38,449,8,8
TRPLUC250930c92f92f4,2025-09-30,UP01,repeated,7,89,7,6
TRPLUC250930d1f35363,2025-09-30,UP01,repeated,15,161,6,7
TRPLUC2509309d757876,2025-09-30,UP01,repeated,12,134,6,6
TRPIND250930d3995e54,2025-09-30,MP01,repeated,14,135,9,8
TRPKOC250930224af81f,2025-09-30,KL01,repeated,23,284,9,8
TRPCOI250930cfb5964f,2025-09-30,TN01,repeated,8,87,6,6
TRPJAI2509300b473e10,2025-09-30,RJ01,repeated,27,361,8,9
TRPCOI2509302d50f364,2025-09-30,TN01,repeated,10,103,6,9
TRPJAI250930dcb17a91,2025-09-30,RJ01,repeated,15,217,7,8
TRPSUR250930a15fb5d6,2025-09-30,GJ01,new,5,59,9,7
TRPLUC250930c4442b6d,2025-09-30,UP01,new,12,134,8,7
TRPLUC2509307fc46069,2025-09-30,UP01,repeated,5,71,5,5
TRPKOC250930e9b79e16,2025-09-30,KL01,repeated,29,350,8,10
TRPIND250930d110da73,2025-09-30,MP01,repeated,11,111,8,7
TRPJAI2509308a61b28a,2025-09-30,RJ01,repeated,42,541,8,10
TRPMYS2509302b9d5a21,2025-09-30,KA01,new,16,195,8,9
TRPKOC2509303334e5a0,2025-09-30,KL01,new,32,383,9,10
TRPKOC250930743209c8,2025-09-30,KL01,repeated,16,207,9,10
TRPSUR250930a3e1bc10,2025-09-30,GJ01,repeated,13,123,6,6
TRPCOI2509309e1e7e2a,2025-09-30,TN01,repeated,13,127,6,6
TRPSUR25093004fe2e25,2025-09-30,GJ01,repeated,9,91,7,8
TRPSUR25093082d31023,2025-09-30,GJ01,repeated,9,91,5,7
TRPIND250930bc288f2d,2025-09-30,MP01,repeated,21,191,6,9
TRPLUC25093069b70bae,2025-09-30,UP01,repeated,12,134,7,6
TRPCOI25093011da852c,2025-09-30,TN01,repeated,14,135,9,8
TRPCHA2509306dd2b7d1,2025-09-30,CH01,new,32,314,8,8
TRPKOC250930f7c28dec,2025-09-30,KL01,repeated,26,317,7,9
TRPKOC2509307152d4c4,2025-09-30,KL01,new,33,394,8,9
TRPSUR2509304c8a8fbe,2025-09-30,GJ01,repeated,7,75,6,6
TRPCHA2509307111db8f,2025-09-30,CH01,repeated,31,305,9,8
