trip_id,date,city_id,passenger_type,distance_travelled(km),fare_amount,passenger_rating,driver_rating
TRPMYS2511052d29fc69,2025-11-05,KA01,new,19,320,10,9
TRPJAI2511052e74ed58,2025-11-05,RJ01,repeated,21,394,8,10
TRPJAI2511052b42fa19,2025-11-05,RJ01,new,20,377,8,9
TRPCHA25110589a595c7,2025-11-05,CH01,new,21,299,10,7
TRPKOC251105cd943047,2025-11-05,KL01,repeated,16,255,9,10
TRPCHA2511051d246dca,2025-11-05,CH01,new,32,442,8,8
TRPKOC251105edadddb6,2025-11-05,KL01,new,23,353,10,9
TRPJAI251105b87df5ba,2025-11-05,RJ01,new,28,513,8,10
TRPKOC2511055bb93a2a,2025-11-05,KL01,repeated,18,283,8,10
TRPIND251105d43033f5,2025-11-05,MP01,new,17,210,10,9
TRPVIS2511059299d857,2025-11-05,AP01,new,24,363,9,10
TRPCHA2511054a6dbd65,2025-11-05,CH01,repeated,33,455,8,6
TRPKOC251105c865c1da,2025-11-05,KL01,repeated,23,353,8,9
TRPJAI251105d771134c,2025-11-05,RJ01,new,34,615,10,8
TRPKOC251105319bcd1d,2025-11-05,KL01,new,28,423,10,10
TRPKOC25110562b2f709,2025-11-05,KL01,new,27,409,9,9
TRPVAD25110531e55028,2025-11-05,GJ02,repeated,17,188,6,6
TRPVAD251105a1a82b91,2025-11-05,GJ02,new,6,78,7,8
TRPIND25110541eceb03,2025-11-05,MP01,repeated,24,287,9,8
TRPJAI251105848e1dca,2025-11-05,RJ01,new,31,564,8,10
TRPLUC251105c62240ca,2025-11-05,UP01,new,6,98,8,8
TRPVAD251105619289d9,2025-11-05,GJ02,repeated,12,138,7,5
TRPIND25110589e23fb6,2025-11-05,MP01,repeated,25,298,7,7
TRPJAI2511051f8a11ce,2025-11-05,RJ01,new,32,581,8,9
TRPLUC251105496f5508,2025-11-05,UP01,repeated,8,122,7,7
TRPJAI251105fa78c795,2025-11-05,RJ01,repeated,34,615,7,9
TRPKOC25110573fbb53c,2025-11-05,KL01,repeated,19,297,9,10
TRPKOC2511059ce8e046,2025-11-05,KL01,repeated,32,479,8,10
TRPLUC251105cdf3f7b3,2025-11-05,UP01,new,17,230,8,6
TRPSUR2511051ac72229,2025-11-05,GJ01,repeated,15,184,7,5
TRPJAI251105143c4ede,2025-11-05,RJ01,new,25,462,10,9
TRPSUR251105bce727b6,2025-11-05,GJ01,repeated,13,162,6,6
TRPVAD251105c16cae35,2025-11-05,GJ02,repeated,5,68,5,5
TRPIND25110581312096,2025-11-05,MP01,repeated,23,276,6,9
TRPSUR25110505eac0ce,2025-11-05,GJ01,repeated,14,173,7,5
TRPSUR251105a19d8de2,2025-11-05,GJ01,repeated,11,140,5,7
TRPVAD251105e8a52e1e,2025-11-05,GJ02,repeated,11,128,5,6
TRPIND2511051523ccd3,2025-11-05,MP01,repeated,12,155,6,6
TRPCHA25110548d39d08,2025-11-05,CH01,repeated,29,403,7,8
TRPSUR2511054d06a759,2025-11-05,GJ01,repeated,15,184,5,5
TRPIND251105679950f5,2025-11-05,MP01,new,22,265,10,9
TRPJAI251105ecf61362,2025-11-05,RJ01,new,34,615,10,10
TRPVIS25110521c50cc4,2025-11-05,AP01,repeated,25,377,8,10
TRPJAI2511053ab8d8fa,2025-11-05,RJ01,repeated,36,649,7,8
TRPSUR251105c0852215,2025-11-05,GJ01,new,7,96,7,7
TRPLUC25110554213854,2025-11-05,UP01,repeated,20,266,7,6
TRPJAI25110531d6dbb5,2025-11-05,RJ01,new,33,598,8,8
TRPCOI251105f9b3f692,2025-11-05,TN01,repeated,22,287,9,7
TRPJAI2511059b523121,2025-11-05,RJ01,repeated,43,768,8,10
TRPKOC251105fd3605f5,2025-11-05,KL01,new,24,367,9,8
TRPKOC251105c7a71cb2,2025-11-05,KL01,new,13,213,10,9
TRPIND25110556703a76,2025-11-05,MP01,new,17,210,10,7
TRPSUR25110527221675,2025-11-05,GJ01,new,6,85,8,6
TRPJAI251105c1a22ee8,2025-11-05,RJ01,repeated,32,581,7,9
TRPVAD251105424dc1c8,2025-11-05,GJ02,new,12,138,7,6
TRPVIS25110567838b61,2025-11-05,AP01,new,18,279,9,10
