trip_id,date,city_id,passenger_type,distance_travelled(km),fare_amount,passenger_rating,driver_rating
TRPVIS2512176ad28607,2025-12-17,AP01,new,32,475,10,10
TRPCOI251217b3b58819,2025-12-17,TN01,repeated,13,179,9,8
TRPJAI251217d30608e3,2025-12-17,RJ01,new,34,615,9,10
TRPKOC2512176af28b57,2025-12-17,KL01,repeated,33,493,8,9
TRPKOC251217f635061b,2025-12-17,KL01,repeated,18,283,7,8
TRPVIS251217aef577d1,2025-12-17,AP01,new,18,279,9,10
TRPLUC25121722a4971e,2025-12-17,UP01,new,9,134,7,8
TRPSUR251217da0b3ae7,2025-12-17,GJ01,repeated,8,107,6,5
TRPVAD251217265f04c1,2025-12-17,GJ02,repeated,5,68,7,5
TRPCOI251217214d3274,2025-12-17,TN01,new,9,131,8,8
TRPLUC251217def2357c,2025-12-17,UP01,repeated,6,98,7,8
TRPSUR251217e0564776,2025-12-17,GJ01,repeated,7,96,6,8
TRPJAI251217209065f8,2025-12-17,RJ01,new,21,394,9,9
TRPCHA25121788f1d242,2025-12-17,CH01,new,23,325,9,8
TRPJAI251217608d3e36,2025-12-17,RJ01,repeated,29,530,9,10
TRPJAI2512177821d8bf,2025-12-17,RJ01,repeated,44,785,7,9
TRPVAD25121732433f09,2025-12-17,GJ02,repeated,10,118,7,6
TRPIND251217e7869461,2025-12-17,MP01,new,10,133,9,8
TRPCOI2512178437632e,2025-12-17,TN01,new,21,275,10,7
TRPSUR25121730bd79b1,2025-12-17,GJ01,repeated,12,151,6,5
TRPMYS251217835f8def,2025-12-17,KA01,repeated,10,185,8,9
TRPKOC251217f13b3a25,2025-12-17,KL01,new,31,465,8,9
TRPSUR25121710382d18,2025-12-17,GJ01,repeated,8,107,6,6
TRPJAI251217f526f95d,2025-12-17,RJ01,new,28,513,10,9
TRPJAI2512171c3e2479,2025-12-17,RJ01,repeated,25,462,7,9
TRPJAI251217600703cf,2025-12-17,RJ01,new,23,428,10,8
TRPVAD251217c398d5bd,2025-12-17,GJ02,new,16,178,7,8
TRPJAI251217ec4bc23a,2025-12-17,RJ01,repeated,39,700,7,10
TRPVIS251217909ec3bd,2025-12-17,AP01,repeated,22,335,9,8
TRPKOC251217a105d039,2025-12-17,KL01,new,17,269,8,8
TRPJAI251217f60a5928,2025-12-17,RJ01,new,38,683,9,8
TRPVAD251217437e1e98,2025-12-17,GJ02,repeated,9,108,5,8
TRPVAD251217b9493c17,2025-12-17,GJ02,repeated,14,158,6,6
TRPCHA251217a29a1746,2025-12-17,CH01,new,16,234,9,8
TRPVIS251217672ffbac,2025-12-17,AP01,repeated,21,321,7,8
TRPVIS251217686e5fc3,2025-12-17,AP01,new,26,391,8,10
TRPKOC251217cd1d8213,2025-12-17,KL01,repeated,16,255,9,10
TRPVAD251217c2944f22,2025-12-17,GJ02,new,11,128,7,6
TRPVAD2512174b25c9f4,2025-12-17,GJ02,repeated,9,108,7,5
TRPCHA251217297db9e7,2025-12-17,CH01,new,22,312,9,8
TRPMYS251217ac07f8d0,2025-12-17,KA01,new,17,290,9,10
TRPSUR2512178fd99b01,2025-12-17,GJ01,repeated,11,140,6,6
TRPCHA251217765cdbae,2025-12-17,CH01,new,22,312,9,9
TRPCHA251217cb0373a5,2025-12-17,CH01,repeated,30,416,9,7
TRPJAI2512178625267f,2025-12-17,RJ01,repeated,41,734,8,9
TRPJAI2512178b1ae599,2025-12-17,RJ01,repeated,38,683,9,9
TRPVIS2512176a954c2d,2025-12-17,AP01,repeated,15,237,7,9
TRPCOI251217bf71cddc,2025-12-17,TN01,repeated,22,287,8,6
TRPVAD251217774e51ee,2025-12-17,GJ02,repeated,7,88,5,6
TRPVAD251217905c4e40,2025-12-17,GJ02,repeated,12,138,5,6
TRPJAI2512179487a391,2025-12-17,RJ01,repeated,29,530,7,8
TRPCHA251217d56497d3,2025-12-17,CH01,repeated,23,325,9,9
TRPJAI251217229b07e2,2025-12-17,RJ01,repeated,39,700,7,9
TRPJAI25121736580a45,2025-12-17,RJ01,new,38,683,8,8
TRPIND251217f080babd,2025-12-17,MP01,new,19,232,9,9
TRPMYS251217af528477,2025-12-17,KA01,new,20,335,10,8
TRPLUC25121717eb3805,2025-12-17,UP01,new,16,218,9,7
TRPJAI251217dd672280,2025-12-17,RJ01,repeated,21,394,9,9
TRPSUR251217239d73a7,2025-12-17,GJ01,new,11,140,7,6
TRPSUR2512179dc75b50,2025-12-17,GJ01,new,5,74,9,7
TRPCHA25121783843c6a,2025-12-17,CH01,new,33,455,9,9
TRPIND251217e857a8ac,2025-12-17,MP01,repeated,22,265,7,9
TRPCOI2512173fc93ada,2025-12-17,TN01,new,10,143,9,9
TRPKOC25121793b7e84a,2025-12-17,KL01,repeated,33,493,9,10
TRPMYS2512172a6418af,2025-12-17,KA01,new,15,260,10,8
TRPSUR251217123847b4,2025-12-17,GJ01,repeated,6,85,5,7
TRPVIS251217dda6a2a3,2025-12-17,AP01,new,29,433,8,8
TRPJAI251217aa40d1e9,2025-12-17,RJ01,repeated,37,666,9,8
TRPJAI25121735e06310,2025-12-17,RJ01,new,18,343,9,10
TRPVAD251217155e0cb4,2025-12-17,GJ02,new,16,178,9,6
TRPKOC2512175f6f825f,2025-12-17,KL01,repeated,20,311,7,9
TRPIND251217bf198141,2025-12-17,MP01,repeated,18,221,6,9
TRPLUC25121767e503f3,2025-12-17,UP01,repeated,19,254,7,5
TRPCOI25121779e64167,2025-12-17,TN01,repeated,15,203,6,9
TRPJAI251217a5039121,2025-12-17,RJ01,new,22,411,9,8
TRPKOC251217e83ebcd4,2025-12-17,KL01,repeated,20,311,7,10
TRPSUR2512171e45d57b,2025-12-17,GJ01,repeated,10,129,5,5
TRPVIS251217480d714c,2025-12-17,AP01,repeated,30,447,9,10
TRPJAI2512170d78cdac,2025-12-17,RJ01,repeated,41,734,8,10
TRPIND251217e6983aca,2025-12-17,MP01,new,11,144,8,9
TRPIND2512174d350057,2025-12-17,MP01,new,17,210,9,8
TRPKOC251217581d7d83,2025-12-17,KL01,repeated,27,409,7,9
TRPJAI251217e7121cfb,2025-12-17,RJ01,repeated,16,309,7,8
TRPJAI2512178d40c0c1,2025-12-17,RJ01,repeated,34,615,9,8
TRPIND2512172277f581,2025-12-17,MP01,new,11,144,7,8
TRPCHA25121791ee8376,2025-12-17,CH01,new,14,208,8,8
TRPIND251217794815f1,2025-12-17,MP01,new,14,177,8,7
TRPJAI251217b47efed8,2025-12-17,RJ01,new,27,496,9,9
TRPJAI251217685c74da,2025-12-17,RJ01,new,19,360,8,8
TRPCOI25121783ca20c8,2025-12-17,TN01,new,15,203,7,9
TRPJAI251217186259bc,2025-12-17,RJ01,repeated,40,717,7,8
TRPJAI251217d9760e11,2025-12-17,RJ01,new,15,292,9,10
TRPIND251217aee12935,2025-12-17,MP01,repeated,13,166,9,8
TRPJAI251217afdf4f72,2025-12-17,RJ01,repeated,41,734,9,8
TRPSUR251217f4593248,2025-12-17,GJ01,new,17,206,7,8
TRPCHA251217e00d7101,2025-12-17,CH01,repeated,21,299,7,9
TRPSUR251217b5be7dd0,2025-12-17,GJ01,new,5,74,7,8
TRPCOI251217821c51bb,2025-12-17,TN01,repeated,15,203,9,9
TRPCOI251217ee839bff,2025-12-17,TN01,repeated,22,287,9,6
TRPJAI2512175a7e8911,2025-12-17,RJ01,new,26,479,8,10
TRPJAI2512174544e7cd,2025-12-17,RJ01,repeated,22,411,7,9
TRPIND251217adbebd62,2025-12-17,MP01,new,20,243,10,8
TRPKOC25121783bcafcb,2025-12-17,KL01,new,12,199,8,9
TRPJAI25121766e1f4c4,2025-12-17,RJ01,repeated,26,479,8,8
TRPSUR251217c3f8a833,2025-12-17,GJ01,repeated,6,85,5,7
TRPVAD25121757446870,2025-12-17,GJ02,repeated,13,148,5,8
TRPKOC2512170306b103,2025-12-17,KL01,repeated,24,367,9,9
TRPVAD25121793645a36,2025-12-17,GJ02,new,13,148,8,7
TRPSUR2512176fa14015,2025-12-17,GJ01,new,9,118,7,7
TRPIND251217f47ce841,2025-12-17,MP01,new,21,254,7,9
TRPMYS2512178c842743,2025-12-17,KA01,new,12,215,10,9
TRPVIS251217f57feba0,2025-12-17,AP01,new,22,335,9,8
TRPSUR251217e0cd8720,2025-12-17,GJ01,repeated,14,173,5,5
TRPSUR2512176f80f814,2025-12-17,GJ01,new,9,118,8,8
TRPLUC251217503dab21,2025-12-17,UP01,repeated,12,170,7,8
TRPJAI251217f283da49,2025-12-17,RJ01,repeated,31,564,7,10
TRPMYS2512178a4124ef,2025-12-17,KA01,new,19,320,8,9
