trip_id,date,city_id,passenger_type,distance_travelled(km),fare_amount,passenger_rating,driver_rating
TRPIND25081324b0836a,2025-08-13,MP01,repeated,12,155,6,8
TRPVIS2508133dbcb326,2025-08-13,AP01,new,21,321,8,9
TRPIND250813381e6a3f,2025-08-13,MP01,new,18,221,9,8
TRPIND250813a48e3cea,2025-08-13,MP01,new,23,276,7,7
TRPVIS2508135bcbbdf6,2025-08-13,AP01,new,34,503,8,10
TRPIND25081328a214d5,2025-08-13,MP01,new,23,276,10,7
TRPVAD2508133f00bfaf,2025-08-13,GJ02,new,12,138,7,7
TRPVIS250813c56a8fc6,2025-08-13,AP01,new,11,181,8,8
TRPKOC2508136007f296,2025-08-13,KL01,new,27,409,10,8
TRPJAI2508139ae51182,2025-08-13,RJ01,new,45,802,9,10
TRPIND250813587705fa,2025-08-13,MP01,new,8,111,9,9
TRPJAI250813791de299,2025-08-13,RJ01,new,34,615,8,10
TRPJAI2508139c60f2cd,2025-08-13,RJ01,new,43,768,10,10
TRPSUR25081384d95995,2025-08-13,GJ01,repeated,5,74,5,6
TRPKOC250813b5351032,2025-08-13,KL01,new,12,199,9,9
TRPKOC2508134cebbdd8,2025-08-13,KL01,new,27,409,10,8
TRPMYS2508130ae225c2,2025-08-13,KA01,new,19,320,10,8
TRPKOC250813f0011dfe,2025-08-13,KL01,new,13,213,10,9
TRPMYS2508136043215e,2025-08-13,KA01,new,22,365,9,8
TRPSUR250813263f04d1,2025-08-13,GJ01,repeated,15,184,6,7
TRPVIS25081387041c78,2025-08-13,AP01,new,28,419,10,8
TRPSUR250813aea7e724,2025-08-13,GJ01,new,14,173,8,6
TRPKOC250813329fedc2,2025-08-13,KL01,new,27,409,10,9
TRPMYS25081302f5c54e,2025-08-13,KA01,new,20,335,9,8
TRPJAI2508132068e895,2025-08-13,RJ01,repeated,21,394,8,8
TRPCHA2508134ca83af8,2025-08-13,CH01,new,12,182,10,9
TRPKOC250813102311c6,2025-08-13,KL01,new,12,199,10,9
TRPJAI25081365402dbf,2025-08-13,RJ01,repeated,45,802,8,10
TRPVAD2508134af013c8,2025-08-13,GJ02,new,12,138,7,7
TRPCOI2508139c23a966,2025-08-13,TN01,new,10,143,7,8
TRPCHA25081367303a73,2025-08-13,CH01,new,27,377,8,7
TRPIND2508136cf47cb5,2025-08-13,MP01,new,11,144,8,7
TRPJAI250813f8f5322b,2025-08-13,RJ01,new,36,649,9,9
TRPCHA2508138e0eeca4,2025-08-13,CH01,new,35,481,9,7
TRPJAI2508136aa91288,2025-08-13,RJ01,repeated,45,802,7,9
TRPLUC250813f3a63cef,2025-08-13,UP01,new,19,254,7,8
TRPJAI25081341adf496,2025-08-13,RJ01,new,21,394,10,10
TRPIND2508135da489a4,2025-08-13,MP01,new,11,144,2,2
TRPJAI2508135a5d7437,2025-08-13,RJ01,new,44,785,10,10
TRPLUC2508137b16d98f,2025-08-13,UP01,new,7,110,7,8
TRPJAI250813c37789b6,2025-08-13,RJ01,new,19,360,10,10
TRPCHA250813751ea37c,2025-08-13,CH01,new,24,338,8,9
