trip_id,date,city_id,passenger_type,distance_travelled(km),fare_amount,passenger_rating,driver_rating
TRPKOC2509281772ec73,2025-09-28,KL01,repeated,27,328,9,8
TRPSUR250928e8de9adc,2025-09-28,GJ01,repeated,10,99,6,5
TRPJAI25092876de195e,2025-09-28,RJ01,new,42,541,9,10
TRPSUR2509286a26aaa6,2025-09-28,GJ01,new,8,83,9,6
TRPLUC250928fe150bce,2025-09-28,UP01,new,19,197,9,8
TRPCOI250928762dad74,2025-09-28,TN01,new,14,135,9,8
TRPLUC2509288d6c38d5,2025-09-28,UP01,new,15,161,8,7
TRPKOC2509283e174e51,2025-09-28,KL01,repeated,27,328,7,9
TRPIND2509287687fb32,2025-09-28,MP01,new,13,127,10,8
TRPLUC250928c1d8eb5c,2025-09-28,UP01,repeated,5,71,6,7
TRPCHA25092813939323,2025-09-28,CH01,new,21,215,9,8
TRPJAI250928b1ce0471,2025-09-28,RJ01,new,20,277,9,8
TRPIND250928ab32deaa,2025-09-28,MP01,repeated,17,159,8,8
TRPIND250928b4ce6bea,2025-09-28,MP01,repeated,16,151,6,8
TRPJAI250928c32e047e,2025-09-28,RJ01,new,28,373,10,10
TRPSUR250928ae5e49d6,2025-09-28,GJ01,repeated,17,155,7,7
TRPLUC2509281e9368cd,2025-09-28,UP01,repeated,15,161,7,5
TRPJAI250928c95cd3ed,2025-09-28,RJ01,new,17,241,8,8
TRPLUC2509288675f185,2025-09-28,UP01,repeated,13,143,7,6
TRPLUC2509289c126d9a,2025-09-28,UP01,new,18,188,8,6
TRPIND250928098ee905,2025-09-28,MP01,new,17,159,7,8
TRPIND25092803d25651,2025-09-28,MP01,repeated,25,223,8,9
TRPKOC25092857f49de2,2025-09-28,KL01,repeated,38,449,7,9
TRPSUR250928fea8eda2,2025-09-28,GJ01,repeated,11,107,5,8
TRPLUC250928c28460f5,2025-09-28,UP01,repeated,11,125,5,7
TRPVAD25092852bce3ae,2025-09-28,GJ02,repeated,11,106,6,7
