trip_id,date,city_id,passenger_type,distance_travelled(km),fare_amount,passenger_rating,driver_rating
TRPKOC250806ec439de6,2025-08-06,KL01,new,11,185,10,9
TRPCOI250806e8eee41e,2025-08-06,TN01,new,21,275,8,8
TRPIND250806dada6c81,2025-08-06,MP01,repeated,19,232,8,8
TRPKOC250806e8daaca3,2025-08-06,KL01,new,15,241,10,10
TRPJAI2508067da6f215,2025-08-06,RJ01,repeated,16,309,9,8
TRPKOC250806db6133bb,2025-08-06,KL01,new,14,227,8,9
TRPVAD2508063c07223f,2025-08-06,GJ02,repeated,16,178,7,6
TRPJAI250806d19d7cc5,2025-08-06,RJ01,repeated,31,564,8,8
TRPVIS25080691163370,2025-08-06,AP01,new,19,293,9,10
TRPVIS250806f11d15f0,2025-08-06,AP01,repeated,12,195,7,10
TRPKOC250806be284aea,2025-08-06,KL01,new,26,395,9,8
TRPCHA25080652d6b690,2025-08-06,CH01,new,26,364,8,8
TRPIND250806d10c4999,2025-08-06,MP01,new,17,210,7,8
TRPKOC250806ea0c6078,2025-08-06,KL01,new,20,311,9,8
TRPJAI25080660793626,2025-08-06,RJ01,new,16,309,10,8
TRPSUR25080694563e62,2025-08-06,GJ01,repeated,10,129,7,8
TRPCHA2508069c245a0a,2025-08-06,CH01,new,18,260,10,7
TRPJAI250806f31b7f29,2025-08-06,RJ01,repeated,23,428,8,9
TRPJAI25080644aadf08,2025-08-06,RJ01,new,39,700,9,10
TRPIND250806909df738,2025-08-06,MP01,new,12,155,7,8
TRPVIS25080664d60349,2025-08-06,AP01,new,32,475,8,10
TRPIND25080694b99867,2025-08-06,MP01,repeated,9,122,9,8
TRPKOC250806e273a199,2025-08-06,KL01,new,27,409,8,8
TRPCOI250806b179ccca,2025-08-06,TN01,new,9,131,9,8
TRPJAI250806881f0c7f,2025-08-06,RJ01,new,36,649,8,10
TRPCHA250806d741739b,2025-08-06,CH01,new,29,403,7,8
TRPJAI25080676783ad4,2025-08-06,RJ01,new,39,700,9,9
TRPVAD250806873de8e0,2025-08-06,GJ02,new,17,188,8,7
TRPCOI2508063f975300,2025-08-06,TN01,repeated,15,203,7,7
TRPJAI250806b7321123,2025-08-06,RJ01,new,33,598,8,10
TRPJAI25080610745d1f,2025-08-06,RJ01,new,44,785,9,9
TRPCHA2508067ea5b6b4,2025-08-06,CH01,new,16,234,8,8
TRPCHA250806fc66c4bb,2025-08-06,CH01,new,12,182,9,8
TRPJAI250806c1164a4a,2025-08-06,RJ01,new,18,343,10,9
TRPCOI25080678891372,2025-08-06,TN01,new,9,131,8,9
TRPJAI250806e0058aa9,2025-08-06,RJ01,new,27,496,8,8
TRPMYS2508067b4ef602,2025-08-06,KA01,new,9,170,10,10
TRPJAI25080624612c74,2025-08-06,RJ01,new,15,292,10,10
TRPJAI250806d2abc0d5,2025-08-06,RJ01,repeated,33,598,9,8
TRPCOI250806d1b777ec,2025-08-06,TN01,new,21,275,7,9
TRPKOC250806529fb67b,2025-08-06,KL01,new,37,549,10,9
TRPJAI250806108f0a4c,2025-08-06,RJ01,new,29,530,9,8
TRPKOC2508060d96b742,2025-08-06,KL01,new,29,437,10,8
TRPMYS250806073658a4,2025-08-06,KA01,new,20,335,8,10
TRPVIS25080675ee5615,2025-08-06,AP01,new,24,363,8,9
TRPCHA2508067a79b3a0,2025-08-06,CH01,repeated,30,416,9,8
TRPVIS250806ff6c799e,2025-08-06,AP01,new,34,503,8,8
TRPJAI2508062f6c24ac,2025-08-06,RJ01,repeated,19,360,7,8
TRPJAI250806ec9ebb3c,2025-08-06,RJ01,repeated,45,802,9,8
TRPKOC2508063465742f,2025-08-06,KL01,new,17,269,8,10
TRPJAI250806ca3d3f04,2025-08-06,RJ01,new,30,547,9,9
TRPMYS250806a1a78409,2025-08-06,KA01,new,24,395,8,8
TRPLUC250806aaee766a,2025-08-06,UP01,repeated,13,182,7,8
TRPLUC250806f36c9a7e,2025-08-06,UP01,new,14,194,9,8
TRPLUC2508065148e5ba,2025-08-06,UP01,new,13,182,9,6
TRPJAI250806571e9404,2025-08-06,RJ01,repeated,43,768,8,8
TRPSUR250806736a141f,2025-08-06,GJ01,new,6,85,7,8
TRPIND25080601faec1e,2025-08-06,MP01,new,22,265,8,7
TRPJAI25080638c83532,2025-08-06,RJ01,new,27,496,8,9
TRPJAI25080675b6ef06,2025-08-06,RJ01,repeated,35,632,9,8
TRPJAI250806e5bae21e,2025-08-06,RJ01,new,33,598,9,10
TRPCHA250806692b70c4,2025-08-06,CH01,new,27,377,10,8
TRPCOI25080647cffe07,2025-08-06,TN01,repeated,9,131,8,9
TRPJAI2508069cedeb39,2025-08-06,RJ01,new,16,309,10,10
TRPKOC250806d78e3dfc,2025-08-06,KL01,new,24,367,8,8
TRPSUR2508061989758b,2025-08-06,GJ01,repeated,15,184,5,8
TRPLUC25080605c5e799,2025-08-06,UP01,new,19,254,8,8
TRPKOC250806f9878314,2025-08-06,KL01,new,13,213,10,9
TRPIND250806ef3f315e,2025-08-06,MP01,repeated,8,111,9,6
TRPJAI250806d8df3996,2025-08-06,RJ01,new,28,513,10,8
TRPIND250806fe537bde,2025-08-06,MP01,new,19,232,9,7
TRPLUC250806f329b192,2025-08-06,UP01,new,19,254,8,8
TRPVAD25080662fc20f1,2025-08-06,GJ02,new,14,158,7,7
TRPIND2508069448498b,2025-08-06,MP01,new,16,199,10,8
TRPJAI250806f8cddab9,2025-08-06,RJ01,new,32,581,9,8
TRPJAI2508060c82d650,2025-08-06,RJ01,new,27,496,10,9
TRPMYS250806b53eef77,2025-08-06,KA01,repeated,20,335,9,10
TRPCOI25080678d85a17,2025-08-06,TN01,new,18,239,7,8
TRPKOC250806838b6739,2025-08-06,KL01,repeated,23,353,8,8
TRPVAD2508064cd46c8b,2025-08-06,GJ02,new,13,148,9,7
TRPIND250806af295275,2025-08-06,MP01,new,8,111,10,7
TRPLUC250806f68f573a,2025-08-06,UP01,new,14,194,7,8
TRPCOI2508060e0d5b83,2025-08-06,TN01,new,20,263,7,9
TRPCHA250806e1fa88fa,2025-08-06,CH01,new,15,221,7,9
TRPVIS2508065c7be722,2025-08-06,AP01,new,35,517,10,8
TRPVIS2508061279761b,2025-08-06,AP01,new,25,377,9,10
TRPVIS25080678f4c6dc,2025-08-06,AP01,new,27,405,9,8
