trip_id,date,city_id,passenger_type,distance_travelled(km),fare_amount,passenger_rating,driver_rating
TRPVIS2509173c5a1126,2025-09-17,AP01,new,19,293,9,10
TRPJAI2509172fcfd63d,2025-09-17,RJ01,new,27,496,8,10
TRPJAI250917c53d170d,2025-09-17,RJ01,repeated,22,411,8,10
TRPJAI250917bf42c182,2025-09-17,RJ01,new,28,513,9,10
TRPJAI250917760a1fcc,2025-09-17,RJ01,new,44,785,8,10
TRPJAI2509171cd5f091,2025-09-17,RJ01,new,15,292,9,8
TRPMYS250917153358e9,2025-09-17,KA01,new,23,380,9,9
TRPLUC2509172e250e26,2025-09-17,UP01,new,19,254,9,8
TRPSUR250917586c54cb,2025-09-17,GJ01,repeated,7,96,5,6
TRPKOC250917687d71fa,2025-09-17,KL01,repeated,17,269,7,8
TRPJAI250917eca84d5a,2025-09-17,RJ01,repeated,34,615,8,8
TRPIND25091752eb43ab,2025-09-17,MP01,repeated,9,122,8,7
TRPCOI25091772d763e1,2025-09-17,TN01,new,19,251,10,9
TRPIND250917c9c5b092,2025-09-17,MP01,new,14,177,8,9
TRPIND250917ba1393d7,2025-09-17,MP01,new,12,155,8,9
TRPKOC250917c060b7c4,2025-09-17,KL01,new,32,479,9,8
TRPJAI250917b39eab0f,2025-09-17,RJ01,new,26,479,10,9
TRPJAI2509174011e45a,2025-09-17,RJ01,new,41,734,10,9
TRPJAI2509178959dae7,2025-09-17,RJ01,repeated,19,360,8,10
TRPIND250917f1a4aadf,2025-09-17,MP01,repeated,8,111,6,8
TRPJAI25091701cb7d42,2025-09-17,RJ01,new,29,530,10,8
TRPKOC2509175a195c72,2025-09-17,KL01,new,35,521,8,10
TRPCOI250917883bd6a1,2025-09-17,TN01,repeated,12,167,6,8
TRPVIS250917a7f267cc,2025-09-17,AP01,new,16,251,10,8
TRPJAI2509171e85dce9,2025-09-17,RJ01,new,16,309,8,8
TRPKOC2509179d050dbd,2025-09-17,KL01,new,20,311,8,9
TRPJAI2509177ac1f348,2025-09-17,RJ01,repeated,29,530,8,8
TRPVIS250917d575687a,2025-09-17,AP01,repeated,25,377,8,8
TRPJAI2509179591bfe8,2025-09-17,RJ01,repeated,21,394,9,8
TRPJAI2509172e5ae522,2025-09-17,RJ01,repeated,40,717,9,10
TRPSUR2509171893495c,2025-09-17,GJ01,new,10,129,9,6
TRPJAI25091701ce23b1,2025-09-17,RJ01,new,43,768,8,10
TRPKOC250917e4019a11,2025-09-17,KL01,new,31,465,8,8
TRPKOC2509177acc70eb,2025-09-17,KL01,new,19,297,8,10
TRPIND25091768197bc2,2025-09-17,MP01,new,20,243,7,8
TRPVIS250917764da2c0,2025-09-17,AP01,new,33,489,9,8
TRPJAI250917b2be57a4,2025-09-17,RJ01,repeated,21,394,7,8
TRPJAI2509171dc290f5,2025-09-17,RJ01,repeated,41,734,8,9
TRPJAI2509172dfd301a,2025-09-17,RJ01,new,35,632,9,8
TRPCHA250917153bda20,2025-09-17,CH01,repeated,21,299,7,7
TRPJAI250917fcb415b3,2025-09-17,RJ01,new,22,411,9,9
TRPIND250917ed21baad,2025-09-17,MP01,repeated,18,221,9,8
TRPCOI250917131228d4,2025-09-17,TN01,repeated,9,131,7,8
TRPVIS25091755428292,2025-09-17,AP01,new,14,223,9,8
TRPSUR2509174bdb3aad,2025-09-17,GJ01,repeated,6,85,5,5
TRPKOC25091765eb0b5d,2025-09-17,KL01,new,35,521,10,8
TRPVIS25091738084682,2025-09-17,AP01,repeated,28,419,8,8
TRPCOI2509174167dc6a,2025-09-17,TN01,repeated,18,239,8,8
TRPKOC2509175a1b38bf,2025-09-17,KL01,new,34,507,10,8
TRPCHA2509176ebcc1d3,2025-09-17,CH01,new,13,195,8,7
TRPCHA250917ef134ac9,2025-09-17,CH01,repeated,16,234,6,9
TRPIND250917536325ad,2025-09-17,MP01,repeated,15,188,8,8
TRPIND250917e1d6eed4,2025-09-17,MP01,repeated,21,254,7,6
TRPJAI250917ba0453f2,2025-09-17,RJ01,new,43,768,9,8
TRPIND2509178146aa62,2025-09-17,MP01,repeated,21,254,8,7
TRPIND250917b345e0e9,2025-09-17,MP01,new,25,298,9,9
TRPLUC2509170aa8b7ac,2025-09-17,UP01,repeated,9,134,7,5
TRPKOC2509179eb67973,2025-09-17,KL01,new,30,451,8,9
TRPVIS2509178409c4c9,2025-09-17,AP01,new,15,237,8,8
TRPJAI2509174d10b898,2025-09-17,RJ01,new,39,700,9,8
TRPKOC250917454bca19,2025-09-17,KL01,repeated,29,437,9,8
TRPJAI25091735bfb57e,2025-09-17,RJ01,repeated,42,751,9,8
TRPJAI25091760365027,2025-09-17,RJ01,new,16,309,9,9
TRPKOC250917a12b7fdd,2025-09-17,KL01,repeated,25,381,8,10
TRPIND25091747694151,2025-09-17,MP01,new,13,166,7,7
TRPJAI250917b5bb2de2,2025-09-17,RJ01,new,35,632,10,9
TRPJAI25091712ba3c0e,2025-09-17,RJ01,new,18,343,9,8
TRPJAI2509178c4e084a,2025-09-17,RJ01,new,30,547,10,10
TRPVIS250917c08b6950,2025-09-17,AP01,new,14,223,10,9
TRPSUR250917f8525dc5,2025-09-17,GJ01,new,8,107,9,8
TRPJAI25091799eb3fed,2025-09-17,RJ01,repeated,44,785,8,9
TRPIND2509178123fa05,2025-09-17,MP01,repeated,23,276,8,9
TRPLUC250917c4e2f664,2025-09-17,UP01,new,14,194,9,7
TRPIND2509170759deb4,2025-09-17,MP01,repeated,19,232,6,6
TRPIND250917859c061f,2025-09-17,MP01,new,15,188,8,9
TRPJAI2509177f9e0d48,2025-09-17,RJ01,new,24,445,9,10
TRPJAI2509175878ad0d,2025-09-17,RJ01,new,21,394,9,10
TRPJAI250917f3dc7264,2025-09-17,RJ01,new,39,700,10,9
TRPKOC2509171de4674a,2025-09-17,KL01,new,27,409,9,8
TRPLUC2509179bd9cda9,2025-09-17,UP01,repeated,15,206,7,7
TRPJAI25091765047d7c,2025-09-17,RJ01,new,31,564,9,9
TRPKOC250917bb8ff400,2025-09-17,KL01,new,35,521,8,9
TRPSUR2509176653f524,2025-09-17,GJ01,new,8,107,7,7
TRPCHA2509177e581ef1,2025-09-17,CH01,new,28,390,9,7
TRPJAI25091773692c30,2025-09-17,RJ01,new,34,615,10,8
TRPCHA250917224b857e,2025-09-17,CH01,new,21,299,10,7
TRPKOC250917de3f0233,2025-09-17,KL01,new,23,353,9,8
TRPCHA2509176cfd0552,2025-09-17,CH01,repeated,34,468,9,9
TRPMYS250917fd34231a,2025-09-17,KA01,repeated,11,200,7,10
TRPLUC2509176ea03c40,2025-09-17,UP01,new,9,134,7,6
TRPJAI250917e92381b6,2025-09-17,RJ01,new,24,445,8,9
TRPJAI250917d5b6c0a6,2025-09-17,RJ01,new,17,326,9,8
TRPJAI250917ba8f8b60,2025-09-17,RJ01,new,30,547,10,8
TRPIND2509170847e6e4,2025-09-17,MP01,repeated,16,199,7,7
TRPJAI2509178aec8f43,2025-09-17,RJ01,new,37,666,10,8
TRPVAD250917b5f9cec7,2025-09-17,GJ02,repeated,6,78,7,8
TRPLUC250917e8696c5f,2025-09-17,UP01,new,10,146,8,6
TRPJAI25091762196011,2025-09-17,RJ01,new,33,598,8,9
TRPSUR250917f0a1b326,2025-09-17,GJ01,new,14,173,7,7
TRPJAI2509174dd2ab23,2025-09-17,RJ01,repeated,25,462,8,10
TRPIND2509175d2d8075,2025-09-17,MP01,new,15,188,7,9
TRPCHA2509177d7e77c4,2025-09-17,CH01,new,16,234,9,7
TRPSUR25091779f5efe0,2025-09-17,GJ01,repeated,12,151,7,5
TRPCHA2509176b4e238b,2025-09-17,CH01,new,20,286,10,9
TRPJAI250917ee8db336,2025-09-17,RJ01,new,26,479,9,8
TRPSUR250917580b7304,2025-09-17,GJ01,repeated,17,206,6,8
TRPVIS25091734a5fe01,2025-09-17,AP01,new,14,223,8,10
TRPVIS250917e08c3f4e,2025-09-17,AP01,new,15,237,10,9
TRPJAI25091759f93376,2025-09-17,RJ01,new,22,411,8,8
TRPLUC25091746b575db,2025-09-17,UP01,repeated,5,86,7,8
TRPMYS250917e80c941c,2025-09-17,KA01,new,15,260,8,9
TRPKOC250917def7adf8,2025-09-17,KL01,repeated,14,227,9,10
TRPIND2509176c5271a9,2025-09-17,MP01,repeated,16,199,9,8
TRPIND2509173eb93c95,2025-09-17,MP01,repeated,17,210,6,9
TRPJAI250917685b3916,2025-09-17,RJ01,new,15,292,8,9
TRPSUR2509172ab212e5,2025-09-17,GJ01,new,9,118,9,6
TRPJAI250917d32c2912,2025-09-17,RJ01,repeated,37,666,8,9
TRPVAD250917a1c2e75e,2025-09-17,GJ02,new,7,88,7,6
TRPKOC250917e067a736,2025-09-17,KL01,new,17,269,8,8
TRPCHA2509170e51295b,2025-09-17,CH01,new,31,429,7,8
TRPVIS250917db3f1bcb,2025-09-17,AP01,new,14,223,10,8
TRPJAI25091787f568cb,2025-09-17,RJ01,new,25,462,8,10
TRPJAI250917995d2f3a,2025-09-17,RJ01,new,26,479,8,9
TRPJAI250917c6ea583b,2025-09-17,RJ01,new,18,343,10,8
TRPCHA250917a05d6b10,2025-09-17,CH01,new,23,325,10,8
TRPIND250917e5c1719a,2025-09-17,MP01,new,23,276,10,8
TRPJAI2509172f4df02a,2025-09-17,RJ01,new,35,632,9,8
TRPJAI250917c320d46a,2025-09-17,RJ01,new,25,462,10,10
TRPKOC25091797b23293,2025-09-17,KL01,repeated,36,535,9,8
TRPIND250917426a59bc,2025-09-17,MP01,new,14,177,7,8
TRPVAD250917f0f84d8a,2025-09-17,GJ02,new,9,108,7,7
TRPLUC250917ac6466e1,2025-09-17,UP01,new,9,134,8,8
TRPSUR250917d48b2448,2025-09-17,GJ01,repeated,8,107,6,8
TRPMYS250917a77043e2,2025-09-17,KA01,new,19,320,10,9
TRPCHA25091762003318,2025-09-17,CH01,new,12,182,9,9
TRPCOI250917f9e70e2e,2025-09-17,TN01,repeated,19,251,9,8
TRPJAI250917061b1e8f,2025-09-17,RJ01,repeated,36,649,7,9
TRPJAI25091766ebc18a,2025-09-17,RJ01,new,40,717,10,9
TRPCHA25091746ca3f47,2025-09-17,CH01,new,35,481,8,8
TRPCHA2509170a653bb9,2025-09-17,CH01,repeated,13,195,6,6
TRPKOC250917954ca133,2025-09-17,KL01,new,35,521,10,8
TRPSUR25091763f0c07a,2025-09-17,GJ01,repeated,5,74,5,8
TRPJAI250917afb8354a,2025-09-17,RJ01,new,31,564,9,8
TRPKOC250917df31ca83,2025-09-17,KL01,new,28,423,10,9
TRPVIS2509176fe0097d,2025-09-17,AP01,repeated,12,195,9,10
TRPCHA250917e4276bd9,2025-09-17,CH01,new,23,325,7,8
TRPVIS250917d3e9fafa,2025-09-17,AP01,repeated,25,377,8,9
TRPIND25091794270607,2025-09-17,MP01,repeated,20,243,6,6
TRPMYS25091793910ba7,2025-09-17,KA01,new,10,185,9,10
TRPJAI250917c62a12bb,2025-09-17,RJ01,new,30,547,8,8
TRPSUR250917bd8560ac,2025-09-17,GJ01,repeated,8,107,7,5
TRPMYS250917cf244205,2025-09-17,KA01,new,9,170,10,8
TRPVIS25091772b69373,2025-09-17,AP01,new,21,321,8,10
TRPSUR250917dc809d15,2025-09-17,GJ01,repeated,10,129,5,7
TRPJAI250917e179514d,2025-09-17,RJ01,new,41,734,10,9
TRPJAI25091779a6f7a2,2025-09-17,RJ01,repeated,32,581,9,10
TRPLUC250917bc018cc0,2025-09-17,UP01,new,8,122,7,7
TRPLUC2509173e7c07e2,2025-09-17,UP01,new,8,122,9,7
TRPIND2509178180271f,2025-09-17,MP01,repeated,22,265,8,6
TRPKOC250917caeb5ca6,2025-09-17,KL01,repeated,33,493,9,10
TRPKOC250917b3f883cd,2025-09-17,KL01,repeated,17,269,8,9
TRPIND2509171346e99b,2025-09-17,MP01,repeated,10,133,6,7
TRPCHA250917231ba0da,2025-09-17,CH01,new,17,247,10,9
TRPCOI250917b98e7d40,2025-09-17,TN01,repeated,13,179,7,9
TRPCHA250917f3914af1,2025-09-17,CH01,new,30,416,7,8
TRPMYS250917b82745b2,2025-09-17,KA01,new,20,335,8,10
TRPJAI250917f60036c5,2025-09-17,RJ01,new,40,717,8,10
TRPJAI250917c711d17b,2025-09-17,RJ01,repeated,26,479,8,10
TRPCOI25091715c4ad1f,2025-09-17,TN01,repeated,16,215,7,6
TRPJAI2509171ea5ab79,2025-09-17,RJ01,new,16,309,10,9
TRPCHA2509170ee306da,2025-09-17,CH01,new,19,273,7,8
TRPCHA250917fc9c113d,2025-09-17,CH01,repeated,26,364,6,9
TRPJAI250917cfd91f5d,2025-09-17,RJ01,repeated,15,292,8,9
TRPJAI25091783df05e0,2025-09-17,RJ01,new,16,309,8,10
