trip_id,date,city_id,passenger_type,distance_travelled(km),fare_amount,passenger_rating,driver_rating
TRPSUR251219571570b9,2025-12-19,GJ01,repeated,17,155,7,6
TRPSUR2512193ba49385,2025-12-19,GJ01,repeated,8,83,7,6
TRPCHA25121938f26512,2025-12-19,CH01,repeated,17,179,8,9
TRPSUR251219556aaf57,2025-12-19,GJ01,repeated,16,147,7,5
TRPLUC2512195fb94772,2025-12-19,UP01,repeated,18,188,6,7
TRPKOC2512197e07ac67,2025-12-19,KL01,repeated,25,306,8,8
TRPSUR251219112c0451,2025-12-19,GJ01,repeated,11,107,7,6
TRPVIS25121958585e02,2025-12-19,AP01,new,29,288,9,10
TRPKOC25121997f43ba8,2025-12-19,KL01,new,25,306,9,10
TRPIND2512190855beb3,2025-12-19,MP01,repeated,12,119,9,7
TRPLUC25121995ce9c08,2025-12-19,UP01,repeated,14,152,7,6
TRPJAI2512199c60b84c,2025-12-19,RJ01,repeated,38,493,8,9
TRPCOI251219b1bbfd16,2025-12-19,TN01,repeated,18,167,8,8
TRPJAI2512190029f9f1,2025-12-19,RJ01,repeated,18,253,8,9
TRPKOC2512195ac6005a,2025-12-19,KL01,repeated,10,141,7,8
TRPVIS251219611de22d,2025-12-19,AP01,repeated,29,288,8,8
TRPLUC2512195ba71454,2025-12-19,UP01,repeated,15,161,7,7
TRPCHA25121919dfbfcd,2025-12-19,CH01,new,33,323,9,8
TRPLUC251219c394e181,2025-12-19,UP01,repeated,5,71,7,7
TRPJAI251219e4c0bee1,2025-12-19,RJ01,repeated,33,433,8,10
TRPVAD251219e9cf18e7,2025-12-19,GJ02,repeated,7,74,5,7
TRPSUR251219d8be67f1,2025-12-19,GJ01,repeated,6,67,7,5
TRPSUR251219aa3d4acd,2025-12-19,GJ01,repeated,9,91,7,8
TRPKOC25121900fea783,2025-12-19,KL01,new,10,141,10,10
TRPKOC251219f47df79c,2025-12-19,KL01,repeated,27,328,8,8
TRPSUR251219f2af6cf6,2025-12-19,GJ01,new,15,139,8,8
TRPJAI2512194c50ba83,2025-12-19,RJ01,repeated,41,529,9,9
TRPSUR251219ad22c46a,2025-12-19,GJ01,repeated,9,91,6,7
TRPIND251219af89d69e,2025-12-19,MP01,new,19,175,7,8
TRPLUC251219ae3cf785,2025-12-19,UP01,repeated,16,170,7,6
TRPSUR251219f596fb48,2025-12-19,GJ01,repeated,16,147,6,7
TRPCOI251219a1e02f1a,2025-12-19,TN01,repeated,14,135,8,8
TRPJAI25121921d7929a,2025-12-19,RJ01,new,16,229,8,9
TRPVAD251219f93da388,2025-12-19,GJ02,new,9,90,9,7
TRPSUR2512198083c6ba,2025-12-19,GJ01,repeated,10,99,6,6
