trip_id,date,city_id,passenger_type,distance_travelled(km),fare_amount,passenger_rating,driver_rating
TRPJAI25091193016a26,2025-09-11,RJ01,new,28,513,9,10
TRPJAI2509118c812d69,2025-09-11,RJ01,new,23,428,8,9
TRPKOC2509117fbbc084,2025-09-11,KL01,new,29,437,10,10
TRPKOC25091177e7dade,2025-09-11,KL01,repeated,25,381,7,8
TRPJAI25091174370f2e,2025-09-11,RJ01,new,20,377,9,9
TRPVAD250911f96888a4,2025-09-11,GJ02,new,11,128,7,7
TRPKOC2509111aa2a701,2025-09-11,KL01,repeated,38,563,7,8
TRPCOI250911f136f78f,2025-09-11,TN01,repeated,8,119,8,9
TRPJAI250911cc82a998,2025-09-11,RJ01,new,29,530,9,10
TRPKOC250911217f3589,2025-09-11,KL01,repeated,20,311,8,9
TRPJAI2509115bc1f9fd,2025-09-11,RJ01,repeated,23,428,9,10
TRPCHA250911fbd4472a,2025-09-11,CH01,new,29,403,9,7
TRPCOI25091188f5e947,2025-09-11,TN01,repeated,12,167,9,7
TRPJAI2509119f7c7d88,2025-09-11,RJ01,new,22,411,9,10
TRPKOC25091180e5df22,2025-09-11,KL01,repeated,36,535,8,9
TRPKOC2509110889117f,2025-09-11,KL01,new,18,283,10,8
TRPLUC2509119b2f3f83,2025-09-11,UP01,new,20,266,8,7
TRPVAD25091164ddcfd4,2025-09-11,GJ02,new,6,78,7,7
TRPJAI2509110593276c,2025-09-11,RJ01,repeated,21,394,8,8
TRPIND2509110fcce997,2025-09-11,MP01,new,10,133,9,9
TRPJAI250911227e7e08,2025-09-11,RJ01,new,39,700,10,9
TRPJAI250911a359bc28,2025-09-11,RJ01,new,39,700,8,8
TRPSUR25091192160ecc,2025-09-11,GJ01,new,17,206,8,6
TRPJAI250911ab6821ca,2025-09-11,RJ01,repeated,45,802,8,9
TRPJAI25091180679207,2025-09-11,RJ01,repeated,21,394,9,8
TRPKOC250911ded318eb,2025-09-11,KL01,new,32,479,8,9
TRPJAI250911ea275d61,2025-09-11,RJ01,new,22,411,9,9
TRPKOC250911b25eec71,2025-09-11,KL01,new,34,507,9,9
TRPJAI2509110b452c62,2025-09-11,RJ01,repeated,37,666,8,9
TRPVAD2509110ccd6f9f,2025-09-11,GJ02,repeated,13,148,7,6
TRPJAI25091158b369a8,2025-09-11,RJ01,new,35,632,10,8
TRPIND250911871c5bb0,2025-09-11,MP01,new,20,243,7,9
TRPSUR2509110737e4ae,2025-09-11,GJ01,repeated,14,173,6,8
TRPSUR2509112ce6dd02,2025-09-11,GJ01,repeated,10,129,5,5
TRPCOI250911926c8266,2025-09-11,TN01,new,17,227,7,9
TRPJAI2509112bf4a7c6,2025-09-11,RJ01,repeated,29,530,9,10
TRPLUC2509113987191d,2025-09-11,UP01,new,5,86,7,7
TRPMYS250911a71c15ee,2025-09-11,KA01,new,11,200,8,8
TRPCHA25091191672a83,2025-09-11,CH01,new,29,403,7,7
TRPVAD250911da49c5dd,2025-09-11,GJ02,repeated,18,198,6,6
TRPVIS2509112bfc4dab,2025-09-11,AP01,new,34,503,9,9
TRPCHA2509111c6b72de,2025-09-11,CH01,repeated,26,364,7,6
TRPSUR250911d0880d7f,2025-09-11,GJ01,new,17,206,7,6
TRPLUC2509111b33b066,2025-09-11,UP01,new,10,146,8,6
TRPLUC250911486e1dbf,2025-09-11,UP01,repeated,17,230,6,6
TRPKOC2509119f9a3690,2025-09-11,KL01,repeated,11,185,9,9
TRPJAI250911ec55225d,2025-09-11,RJ01,new,29,530,9,8
TRPIND250911eccfdf34,2025-09-11,MP01,new,15,188,10,7
TRPVAD250911063e2213,2025-09-11,GJ02,repeated,15,168,7,6
TRPKOC250911e64206eb,2025-09-11,KL01,repeated,18,283,9,9
TRPJAI250911734300c3,2025-09-11,RJ01,repeated,16,309,8,8
TRPJAI250911ce07568c,2025-09-11,RJ01,new,34,615,10,9
TRPJAI2509111f80d02a,2025-09-11,RJ01,repeated,25,462,9,10
TRPKOC25091102dc36ed,2025-09-11,KL01,new,20,311,8,9
TRPJAI2509110667b5de,2025-09-11,RJ01,new,16,309,8,10
TRPKOC250911e28d86ea,2025-09-11,KL01,repeated,18,283,7,10
TRPIND2509116b136185,2025-09-11,MP01,repeated,15,188,7,8
TRPVAD2509118c335868,2025-09-11,GJ02,new,5,68,9,7
TRPKOC250911a4e71b4f,2025-09-11,KL01,new,35,521,9,9
TRPLUC250911a1855ae4,2025-09-11,UP01,new,18,242,8,7
TRPJAI250911abc2b340,2025-09-11,RJ01,new,35,632,8,10
TRPLUC250911ee42ada5,2025-09-11,UP01,new,20,266,7,7
TRPCHA25091140e7f959,2025-09-11,CH01,repeated,29,403,7,8
TRPJAI2509117503c9af,2025-09-11,RJ01,repeated,19,360,7,9
TRPKOC2509110c3ed429,2025-09-11,KL01,repeated,20,311,8,9
