trip_id,date,city_id,passenger_type,distance_travelled(km),fare_amount,passenger_rating,driver_rating
TRPLUC251103afe4af98,2025-11-03,UP01,repeated,5,71,7,6
TRPSUR2511035dfa0748,2025-11-03,GJ01,repeated,9,91,7,6
TRPKOC2511035d79bbb8,2025-11-03,KL01,repeated,38,449,8,9
TRPVIS25110378ca6cf3,2025-11-03,AP01,new,28,279,10,9
TRPLUC25110349d08eca,2025-11-03,UP01,repeated,16,170,6,7
TRPVIS2511036794caef,2025-11-03,AP01,repeated,21,216,9,9
TRPIND251103da8a69a9,2025-11-03,MP01,new,14,135,8,9
TRPJAI2511037a9ea75f,2025-11-03,RJ01,new,20,277,10,8
TRPSUR25110390e6ed58,2025-11-03,GJ01,repeated,12,115,7,7
TRPLUC251103f8d08af8,2025-11-03,UP01,repeated,20,206,7,5
TRPIND251103c83a4407,2025-11-03,MP01,repeated,17,159,8,8
TRPCHA251103b44ba6db,2025-11-03,CH01,new,13,143,10,7
TRPKOC251103c4e5bf2b,2025-11-03,KL01,repeated,27,328,8,9
TRPSUR251103eac59329,2025-11-03,GJ01,repeated,13,123,6,8
TRPVAD25110326f6d791,2025-11-03,GJ02,repeated,16,146,7,8
TRPLUC251103ad5ca37f,2025-11-03,UP01,new,10,116,8,8
TRPLUC25110316587dfc,2025-11-03,UP01,repeated,18,188,6,6
TRPLUC25110367a5753c,2025-11-03,UP01,repeated,8,98,6,5
TRPLUC25110328dc8259,2025-11-03,UP01,repeated,5,71,5,8
TRPVIS251103716275a1,2025-11-03,AP01,repeated,33,324,8,9
TRPKOC25110353b48da9,2025-11-03,KL01,new,13,174,9,9
TRPSUR2511032aaf8ead,2025-11-03,GJ01,new,8,83,9,7
TRPMYS2511035670ec8d,2025-11-03,KA01,new,8,115,9,8
TRPSUR25110349b2a977,2025-11-03,GJ01,new,17,155,8,7
TRPLUC25110343a7b82a,2025-11-03,UP01,repeated,5,71,6,8
TRPCHA251103770a08b7,2025-11-03,CH01,new,27,269,10,8
TRPKOC251103aac4bb96,2025-11-03,KL01,repeated,21,262,7,10
TRPVAD2511031da5b530,2025-11-03,GJ02,repeated,13,122,3,1
TRPJAI251103b7850b3d,2025-11-03,RJ01,new,33,433,10,8
TRPJAI25110305a1a0f0,2025-11-03,RJ01,repeated,44,565,9,8
TRPIND251103c2e08680,2025-11-03,MP01,new,21,191,10,7
TRPIND2511030d7e8c6a,2025-11-03,MP01,repeated,12,119,6,6
TRPSUR2511036412ca3e,2025-11-03,GJ01,repeated,13,123,6,8
TRPLUC251103f9138eba,2025-11-03,UP01,new,6,80,8,8
TRPVAD251103c7e4c5de,2025-11-03,GJ02,repeated,9,90,7,5
TRPSUR2511035cc350b3,2025-11-03,GJ01,repeated,16,147,6,5
TRPKOC251103598b01ba,2025-11-03,KL01,repeated,13,174,9,9
TRPIND251103f2fafeab,2025-11-03,MP01,repeated,22,199,9,9
TRPLUC2511039de47f81,2025-11-03,UP01,repeated,6,80,5,5
TRPLUC251103b2ab100c,2025-11-03,UP01,repeated,5,71,6,6
TRPSUR251103db4c6714,2025-11-03,GJ01,repeated,8,83,5,6
TRPKOC25110352333730,2025-11-03,KL01,repeated,30,361,7,10
TRPJAI251103579f8dc1,2025-11-03,RJ01,repeated,18,253,7,9
TRPLUC2511030fdf2791,2025-11-03,UP01,repeated,14,152,5,7
TRPLUC2511036a874664,2025-11-03,UP01,repeated,16,170,7,6
TRPLUC251103eaea43cc,2025-11-03,UP01,repeated,19,197,7,5
TRPVAD251103d212aff6,2025-11-03,GJ02,new,15,138,7,7
TRPSUR251103076b4c53,2025-11-03,GJ01,repeated,5,59,5,7
TRPJAI25110337d30f49,2025-11-03,RJ01,repeated,15,217,7,9
TRPCHA25110316c1dd3b,2025-11-03,CH01,new,29,287,8,8
TRPKOC25110368431c57,2025-11-03,KL01,new,25,306,10,9
TRPKOC25110354cb73a6,2025-11-03,KL01,repeated,32,383,9,9
TRPSUR25110376c5e283,2025-11-03,GJ01,repeated,8,83,7,6
TRPLUC251103a289d3f7,2025-11-03,UP01,repeated,14,152,6,5
TRPLUC25110332a73ca0,2025-11-03,UP01,repeated,16,170,7,5
TRPJAI251103d6ae537b,2025-11-03,RJ01,new,19,265,9,8
TRPVIS251103ee185625,2025-11-03,AP01,repeated,21,216,8,9
TRPKOC251103c7962cff,2025-11-03,KL01,repeated,20,251,7,10
TRPSUR2511037a3482c3,2025-11-03,GJ01,repeated,14,131,5,7
TRPVAD25110376c36b7f,2025-11-03,GJ02,new,18,162,9,6
TRPLUC2511031193eea3,2025-11-03,UP01,repeated,17,179,7,7
TRPIND251103f9c7d279,2025-11-03,MP01,repeated,9,95,7,7
TRPSUR2511034a7567cc,2025-11-03,GJ01,new,9,91,7,7
TRPJAI251103420c8fdf,2025-11-03,RJ01,repeated,21,289,7,9
TRPSUR2511037516552f,2025-11-03,GJ01,repeated,5,59,7,8
TRPVAD251103ffe58029,2025-11-03,GJ02,repeated,6,66,6,7
TRPSUR251103aaec2c9c,2025-11-03,GJ01,repeated,12,115,7,8
TRPLUC2511033d12e1d2,2025-11-03,UP01,repeated,20,206,7,7
TRPCHA251103f4c0ad75,2025-11-03,CH01,new,27,269,9,7
TRPSUR251103035c6ecd,2025-11-03,GJ01,repeated,16,147,6,7
TRPLUC2511039a86c66a,2025-11-03,UP01,repeated,15,161,5,5
TRPKOC251103225d6f1d,2025-11-03,KL01,repeated,14,185,7,9
TRPLUC251103a62a1694,2025-11-03,UP01,new,15,161,8,7
TRPLUC251103df447451,2025-11-03,UP01,repeated,17,179,5,5
TRPKOC25110318d77fca,2025-11-03,KL01,new,22,273,10,10
TRPSUR2511032f3b3ffa,2025-11-03,GJ01,new,12,115,7,7
TRPSUR2511036a25eb3b,2025-11-03,GJ01,repeated,13,123,5,7
TRPVAD251103fe4c5a19,2025-11-03,GJ02,repeated,12,114,6,8
TRPJAI25110308d4feae,2025-11-03,RJ01,repeated,21,289,7,8
TRPJAI25110359a3a46e,2025-11-03,RJ01,repeated,32,421,7,10
TRPSUR25110396963e65,2025-11-03,GJ01,repeated,10,99,6,7
TRPIND2511030d1788cc,2025-11-03,MP01,repeated,8,87,9,8
TRPSUR251103e4fec817,2025-11-03,GJ01,repeated,12,115,6,8
TRPCOI251103735f1467,2025-11-03,TN01,new,11,111,8,7
TRPLUC251103fa4166f3,2025-11-03,UP01,repeated,16,170,6,6
TRPVAD25110375a49e11,2025-11-03,GJ02,repeated,11,106,4,4
TRPMYS251103331f0347,2025-11-03,KA01,repeated,12,155,7,8
TRPLUC2511036ad56da5,2025-11-03,UP01,new,9,107,7,6
TRPMYS251103fe47b515,2025-11-03,KA01,new,10,135,8,8
TRPSUR25110366b66617,2025-11-03,GJ01,repeated,14,131,7,6
TRPCOI251103256bce0d,2025-11-03,TN01,new,14,135,10,7
TRPSUR251103dea4d27b,2025-11-03,GJ01,new,16,147,7,6
TRPJAI25110338a7566e,2025-11-03,RJ01,repeated,29,385,8,10
TRPJAI25110341bd434e,2025-11-03,RJ01,repeated,29,385,8,10
TRPSUR251103e051ba09,2025-11-03,GJ01,repeated,9,91,7,7
TRPLUC251103afcbd16b,2025-11-03,UP01,repeated,10,116,6,6
TRPKOC251103b1081a26,2025-11-03,KL01,repeated,19,240,8,8
TRPIND251103763cfa5d,2025-11-03,MP01,repeated,9,95,9,6
TRPJAI2511032129b288,2025-11-03,RJ01,repeated,20,277,7,8
TRPVIS251103660aee8e,2025-11-03,AP01,new,35,342,9,10
TRPJAI25110390ce4547,2025-11-03,RJ01,new,40,517,8,8
TRPLUC251103c45e16f4,2025-11-03,UP01,repeated,10,116,7,5
TRPLUC251103d38ae110,2025-11-03,UP01,new,17,179,7,8
TRPLUC251103a21ea4ac,2025-11-03,UP01,repeated,9,107,6,5
TRPKOC2511037b6ceea6,2025-11-03,KL01,new,38,449,8,8
TRPLUC2511036898006c,2025-11-03,UP01,repeated,9,107,7,6
TRPSUR25110318631e4c,2025-11-03,GJ01,new,9,91,8,6
TRPJAI25110315f30d2d,2025-11-03,RJ01,repeated,41,529,7,9
TRPSUR2511031683bdba,2025-11-03,GJ01,repeated,10,99,6,7
TRPLUC251103eb7197cf,2025-11-03,UP01,repeated,12,134,6,8
TRPSUR251103c1dd45cb,2025-11-03,GJ01,repeated,9,91,6,8
TRPJAI25110303b39a27,2025-11-03,RJ01,new,24,325,9,10
TRPSUR251103ef314153,2025-11-03,GJ01,repeated,14,131,7,5
TRPVIS251103937e5d49,2025-11-03,AP01,repeated,24,243,8,9
TRPSUR2511039d15f039,2025-11-03,GJ01,repeated,6,67,7,5
TRPKOC25110310af163a,2025-11-03,KL01,new,10,141,10,10
TRPLUC251103179f7ba9,2025-11-03,UP01,repeated,18,188,7,7
TRPJAI25110397d34917,2025-11-03,RJ01,new,41,529,10,9
TRPIND2511034cf0d603,2025-11-03,MP01,repeated,14,135,6,7
TRPLUC2511038cebe3c8,2025-11-03,UP01,repeated,20,206,6,7
TRPJAI25110346f17466,2025-11-03,RJ01,repeated,42,541,7,9
TRPLUC251103cbe57bd7,2025-11-03,UP01,repeated,16,170,6,6
TRPSUR251103936d49e9,2025-11-03,GJ01,repeated,14,131,5,6
TRPLUC251103a4546919,2025-11-03,UP01,repeated,12,134,6,8
TRPIND2511036e4cd64a,2025-11-03,MP01,repeated,14,135,7,9
TRPIND251103521076e6,2025-11-03,MP01,new,24,215,10,8
TRPIND2511030d41f62e,2025-11-03,MP01,repeated,16,151,7,6
TRPLUC25110338e3fd95,2025-11-03,UP01,repeated,11,125,7,5
TRPKOC251103f77b1a56,2025-11-03,KL01,new,27,328,8,9
TRPJAI2511031ea50947,2025-11-03,RJ01,new,43,553,10,8
TRPLUC251103baf55827,2025-11-03,UP01,repeated,19,197,6,8
TRPIND251103d2848a4a,2025-11-03,MP01,repeated,11,111,7,7
TRPJAI251103b94ae2c4,2025-11-03,RJ01,repeated,30,397,9,8
TRPCHA2511031f88ae82,2025-11-03,CH01,repeated,28,278,7,7
TRPIND2511037943ab52,2025-11-03,MP01,new,15,143,10,8
TRPCHA251103f5fce420,2025-11-03,CH01,repeated,25,251,8,6
TRPSUR251103ddcde015,2025-11-03,GJ01,repeated,9,91,5,5
TRPLUC251103f6af62be,2025-11-03,UP01,repeated,14,152,5,5
TRPIND2511033e406bd7,2025-11-03,MP01,repeated,13,127,8,7
TRPKOC251103e2c89405,2025-11-03,KL01,repeated,11,152,7,8
TRPLUC2511035dd05cfe,2025-11-03,UP01,repeated,8,98,5,5
TRPCHA251103680558dd,2025-11-03,CH01,new,28,278,10,8
TRPCOI251103082317a5,2025-11-03,TN01,new,20,183,10,9
TRPVAD251103812dcb5b,2025-11-03,GJ02,repeated,17,154,6,7
TRPVIS251103a1e5b9c3,2025-11-03,AP01,repeated,33,324,8,9
TRPVAD251103d13cb5cf,2025-11-03,GJ02,new,5,58,7,8
TRPLUC2511034317faa7,2025-11-03,UP01,repeated,19,197,5,7
TRPKOC251103d54cf5d1,2025-11-03,KL01,repeated,25,306,7,10
TRPKOC2511031202b71c,2025-11-03,KL01,new,29,350,8,10
TRPJAI251103ea87197c,2025-11-03,RJ01,repeated,36,469,7,10
TRPJAI251103c8c80daa,2025-11-03,RJ01,new,43,553,8,9
TRPJAI2511033e406c32,2025-11-03,RJ01,new,22,301,10,9
TRPKOC251103203055e3,2025-11-03,KL01,new,27,328,8,8
TRPLUC251103b80e580b,2025-11-03,UP01,repeated,19,197,6,7
TRPVIS25110355c36a30,2025-11-03,AP01,new,19,198,8,9
TRPSUR251103e7af3229,2025-11-03,GJ01,repeated,14,131,5,8
TRPCOI2511039e05e0a8,2025-11-03,TN01,repeated,21,191,6,9
TRPJAI25110382084df1,2025-11-03,RJ01,repeated,24,325,9,8
TRPKOC25110393d43ced,2025-11-03,KL01,repeated,17,218,8,8
TRPSUR251103a9dc9f3a,2025-11-03,GJ01,repeated,13,123,6,5
TRPCOI251103c435a7ec,2025-11-03,TN01,repeated,12,119,9,7
TRPIND251103d9665387,2025-11-03,MP01,repeated,14,135,8,6
TRPJAI251103fe002aef,2025-11-03,RJ01,new,17,241,8,8
TRPJAI25110342e2aa8d,2025-11-03,RJ01,repeated,43,553,8,9
TRPVIS2511035235c70f,2025-11-03,AP01,new,16,171,9,10
TRPLUC251103593fb1aa,2025-11-03,UP01,new,16,170,7,7
TRPVAD251103f76f7421,2025-11-03,GJ02,repeated,6,66,7,6
TRPVIS251103d32fd6c0,2025-11-03,AP01,repeated,29,288,9,9
TRPKOC251103241da717,2025-11-03,KL01,repeated,35,416,8,8
TRPLUC25110342d01a9b,2025-11-03,UP01,repeated,11,125,6,5
TRPMYS251103ab56060c,2025-11-03,KA01,new,25,285,10,9
TRPVAD251103078e5f07,2025-11-03,GJ02,repeated,5,58,7,5
