trip_id,date,city_id,passenger_type,distance_travelled(km),fare_amount,passenger_rating,driver_rating
TRPCOI251124407475d0,2025-11-24,TN01,repeated,19,175,6,7
TRPIND2511247f6e6c92,2025-11-24,MP01,repeated,24,215,8,6
TRPSUR2511249f79f04a,2025-11-24,GJ01,repeated,11,107,6,7
TRPSUR2511245f7c3abd,2025-11-24,GJ01,repeated,6,67,5,7
TRPJAI2511244aff2c2b,2025-11-24,RJ01,new,31,409,8,9
TRPKOC251124bf1560de,2025-11-24,KL01,repeated,28,339,8,10
TRPVAD251124c28dc8a8,2025-11-24,GJ02,repeated,9,90,5,6
TRPLUC2511242632bc5b,2025-11-24,UP01,repeated,8,98,5,5
TRPKOC25112446416514,2025-11-24,KL01,repeated,35,416,8,8
TRPKOC2511241f7bac27,2025-11-24,KL01,repeated,30,361,8,10
TRPSUR2511240337bf74,2025-11-24,GJ01,repeated,9,91,5,6
TRPVAD251124a4d164d5,2025-11-24,GJ02,repeated,7,74,7,8
TRPVIS2511248b91e982,2025-11-24,AP01,repeated,17,180,8,9
TRPJAI251124f578b5db,2025-11-24,RJ01,repeated,16,229,8,9
TRPVIS251124ad9b8f71,2025-11-24,AP01,repeated,14,153,7,8
TRPLUC2511248148da57,2025-11-24,UP01,repeated,11,125,5,8
TRPLUC25112457c01260,2025-11-24,UP01,repeated,5,71,7,5
TRPJAI251124cefc4151,2025-11-24,RJ01,repeated,26,349,7,8
TRPKOC2511246f9b8ae0,2025-11-24,KL01,repeated,21,262,8,10
TRPKOC251124f6243df3,2025-11-24,KL01,repeated,24,295,9,8
TRPJAI251124e3c25f32,2025-11-24,RJ01,repeated,27,361,7,8
TRPIND25112412b6d55c,2025-11-24,MP01,repeated,17,159,6,6
TRPJAI251124266895c8,2025-11-24,RJ01,repeated,45,577,7,9
TRPKOC251124ac49bc7f,2025-11-24,KL01,new,36,427,8,9
TRPCHA25112448f77172,2025-11-24,CH01,repeated,35,341,9,6
TRPVIS251124f351c03a,2025-11-24,AP01,new,16,171,8,9
TRPSUR251124119a007b,2025-11-24,GJ01,repeated,13,123,5,6
TRPIND2511241a390f8a,2025-11-24,MP01,repeated,15,143,6,7
TRPVAD251124b656cb84,2025-11-24,GJ02,repeated,11,106,7,8
TRPSUR2511247992bd03,2025-11-24,GJ01,repeated,7,75,7,7
TRPLUC25112471a744bf,2025-11-24,UP01,repeated,17,179,5,5
TRPSUR251124e4204dd8,2025-11-24,GJ01,repeated,5,59,5,5
TRPIND2511241da16a33,2025-11-24,MP01,repeated,24,215,6,8
TRPSUR251124a2f490c5,2025-11-24,GJ01,repeated,14,131,7,8
TRPSUR251124b20d290e,2025-11-24,GJ01,repeated,16,147,7,6
TRPCOI2511241b4fd615,2025-11-24,TN01,new,15,143,10,7
TRPSUR25112475771394,2025-11-24,GJ01,repeated,16,147,7,5
TRPJAI2511244156e76a,2025-11-24,RJ01,new,34,445,9,10
TRPSUR251124b4bd6be8,2025-11-24,GJ01,new,5,59,9,7
TRPLUC2511243abc2c99,2025-11-24,UP01,new,18,188,8,6
TRPSUR25112413c427ed,2025-11-24,GJ01,repeated,9,91,7,6
TRPSUR251124a9b367b0,2025-11-24,GJ01,repeated,17,155,5,5
TRPVAD251124fe2c323c,2025-11-24,GJ02,repeated,8,82,7,5
TRPCHA251124251b324d,2025-11-24,CH01,new,16,170,9,7
TRPLUC251124c4a3619b,2025-11-24,UP01,repeated,19,197,7,8
TRPLUC251124afd369ff,2025-11-24,UP01,repeated,5,71,6,8
TRPCHA2511243a388fbd,2025-11-24,CH01,repeated,17,179,8,8
TRPIND25112421194aa6,2025-11-24,MP01,new,13,127,9,9
TRPVAD251124ab552619,2025-11-24,GJ02,repeated,9,90,7,5
TRPSUR251124308fb8b9,2025-11-24,GJ01,repeated,11,107,7,8
TRPJAI25112453c07f68,2025-11-24,RJ01,new,19,265,8,9
TRPLUC251124f99d813a,2025-11-24,UP01,repeated,19,197,6,8
TRPIND251124eef36226,2025-11-24,MP01,repeated,8,87,8,7
TRPKOC25112419769dc6,2025-11-24,KL01,new,27,328,9,8
TRPCOI251124a5ba310d,2025-11-24,TN01,new,14,135,8,9
TRPSUR25112481e7d9d5,2025-11-24,GJ01,repeated,10,99,6,6
TRPCHA251124fef2cb50,2025-11-24,CH01,repeated,21,215,7,9
TRPLUC251124fc3eb868,2025-11-24,UP01,repeated,12,134,7,6
TRPLUC2511247e40f3f8,2025-11-24,UP01,repeated,11,125,7,8
TRPLUC2511244ac4a2e3,2025-11-24,UP01,new,5,71,7,8
TRPKOC251124974b73dd,2025-11-24,KL01,repeated,10,141,9,10
TRPKOC251124f11ee4f8,2025-11-24,KL01,new,33,394,10,9
TRPCHA2511245d691cfd,2025-11-24,CH01,repeated,34,332,6,6
TRPKOC251124113944ca,2025-11-24,KL01,repeated,24,295,8,10
TRPJAI251124a81fdc3e,2025-11-24,RJ01,repeated,22,301,8,10
TRPIND25112458e49531,2025-11-24,MP01,new,21,191,9,8
TRPLUC2511244d902b60,2025-11-24,UP01,repeated,15,161,7,7
TRPVAD25112475e8cba0,2025-11-24,GJ02,repeated,16,146,5,5
TRPJAI2511248fad7362,2025-11-24,RJ01,repeated,41,529,7,9
TRPSUR251124c3c23f68,2025-11-24,GJ01,new,12,115,8,8
TRPLUC251124021f9e97,2025-11-24,UP01,repeated,9,107,5,8
TRPSUR251124cdce2347,2025-11-24,GJ01,repeated,5,59,7,5
TRPVAD251124fe1916cc,2025-11-24,GJ02,new,6,66,9,6
TRPMYS25112400bbc81a,2025-11-24,KA01,new,19,225,9,10
TRPMYS251124e0478bf9,2025-11-24,KA01,new,23,265,10,8
TRPLUC251124ef928d0e,2025-11-24,UP01,repeated,10,116,6,6
TRPLUC25112400458d3a,2025-11-24,UP01,repeated,15,161,5,6
TRPSUR251124d5c25356,2025-11-24,GJ01,repeated,10,99,7,8
TRPSUR25112444aa8757,2025-11-24,GJ01,repeated,14,131,7,7
TRPIND251124bfac92ca,2025-11-24,MP01,repeated,16,151,8,7
