trip_id,date,city_id,passenger_type,distance_travelled(km),fare_amount,passenger_rating,driver_rating
TRPCOI25102321c0e935,2025-10-23,TN01,new,13,179,9,8
TRPJAI251023b69e1890,2025-10-23,RJ01,new,24,445,9,8
TRPCHA251023a16c84e0,2025-10-23,CH01,new,27,377,7,9
TRPJAI2510231acdad9d,2025-10-23,RJ01,repeated,27,496,9,10
TRPIND2510235a148cb6,2025-10-23,MP01,new,16,199,9,8
TRPLUC251023a87079e7,2025-10-23,UP01,new,11,158,7,6
TRPCHA251023b657dfc5,2025-10-23,CH01,repeated,33,455,8,6
TRPIND251023558f99ea,2025-10-23,MP01,repeated,14,177,7,6
TRPJAI25102339053390,2025-10-23,RJ01,new,28,513,10,10
TRPIND251023ed76ab5a,2025-10-23,MP01,repeated,19,232,8,7
TRPIND251023283f323d,2025-10-23,MP01,new,14,177,10,7
TRPJAI2510236ce864fd,2025-10-23,RJ01,new,45,802,8,9
TRPJAI251023de929c81,2025-10-23,RJ01,new,22,411,9,9
TRPKOC251023dfa881ac,2025-10-23,KL01,new,30,451,9,10
TRPVAD2510237be2dc68,2025-10-23,GJ02,repeated,16,178,6,6
TRPIND25102303e55f4c,2025-10-23,MP01,repeated,18,221,7,7
TRPIND25102398588be4,2025-10-23,MP01,repeated,25,298,8,9
TRPJAI2510234d5abd23,2025-10-23,RJ01,new,20,377,8,9
TRPJAI25102326617d1f,2025-10-23,RJ01,repeated,45,802,7,8
TRPSUR251023b6732f5c,2025-10-23,GJ01,repeated,14,173,6,5
TRPVAD251023f1335ef1,2025-10-23,GJ02,repeated,9,108,5,5
TRPJAI25102331cd0df8,2025-10-23,RJ01,repeated,33,598,7,10
TRPCHA2510231b06f15e,2025-10-23,CH01,repeated,13,195,7,6
TRPMYS251023eb113c49,2025-10-23,KA01,repeated,21,350,7,9
TRPJAI2510234ed85541,2025-10-23,RJ01,repeated,44,785,8,10
TRPCHA2510235716ec3d,2025-10-23,CH01,new,27,377,9,8
TRPCHA251023eb4f87b1,2025-10-23,CH01,new,18,260,7,9
TRPJAI251023bda0288d,2025-10-23,RJ01,new,41,734,10,8
TRPIND25102395f4df54,2025-10-23,MP01,new,13,166,7,9
TRPMYS251023879aa145,2025-10-23,KA01,new,17,290,10,9
TRPJAI251023a56bdf79,2025-10-23,RJ01,new,21,394,9,10
TRPIND251023b28288a8,2025-10-23,MP01,repeated,18,221,9,6
TRPKOC2510233b290aea,2025-10-23,KL01,repeated,31,465,7,9
TRPKOC251023f463f967,2025-10-23,KL01,repeated,21,325,7,10
TRPVAD251023f026ac71,2025-10-23,GJ02,repeated,5,68,6,8
TRPKOC251023a14a79ec,2025-10-23,KL01,new,21,325,10,9
TRPKOC251023fe690b57,2025-10-23,KL01,repeated,30,451,9,10
TRPKOC2510237500e969,2025-10-23,KL01,new,31,465,10,10
TRPCOI251023f2b1ec86,2025-10-23,TN01,new,20,263,8,8
TRPJAI25102314c6215b,2025-10-23,RJ01,repeated,42,751,8,10
TRPVAD251023c93c11ff,2025-10-23,GJ02,new,10,118,7,7
TRPLUC251023e876ab8c,2025-10-23,UP01,repeated,20,266,6,6
TRPVIS251023cc9e83ab,2025-10-23,AP01,new,14,223,9,9
TRPJAI2510230e7b7ae5,2025-10-23,RJ01,new,18,343,9,10
TRPSUR2510237caad557,2025-10-23,GJ01,repeated,17,206,5,6
TRPKOC251023aaf1ac6b,2025-10-23,KL01,repeated,25,381,9,10
TRPSUR2510238c44283b,2025-10-23,GJ01,repeated,8,107,5,7
TRPVIS2510235789e242,2025-10-23,AP01,repeated,11,181,9,10
TRPMYS251023123acea4,2025-10-23,KA01,repeated,20,335,8,10
TRPCHA251023ab84210d,2025-10-23,CH01,new,24,338,10,7
TRPVAD2510231018aeef,2025-10-23,GJ02,repeated,7,88,7,5
TRPIND25102341015505,2025-10-23,MP01,new,14,177,9,8
TRPVAD2510232998ce5b,2025-10-23,GJ02,new,12,138,8,6
TRPSUR2510230b172f3e,2025-10-23,GJ01,new,16,195,9,7
TRPLUC25102381a992b2,2025-10-23,UP01,new,16,218,9,8
TRPSUR2510239a50e423,2025-10-23,GJ01,repeated,15,184,6,8
TRPCOI2510234de5e0df,2025-10-23,TN01,new,19,251,7,7
TRPJAI251023e68a6d00,2025-10-23,RJ01,new,20,377,10,8
TRPIND2510231e0904f5,2025-10-23,MP01,repeated,8,111,6,9
TRPJAI251023dceb90ec,2025-10-23,RJ01,new,38,683,9,10
