trip_id,date,city_id,passenger_type,distance_travelled(km),fare_amount,passenger_rating,driver_rating
TRPJAI25121811315204,2025-12-18,RJ01,repeated,33,598,8,8
TRPIND25121819defa9c,2025-12-18,MP01,repeated,23,276,6,8
TRPJAI25121813e350d9,2025-12-18,RJ01,new,17,326,10,8
TRPLUC25121869bbf5a3,2025-12-18,UP01,repeated,17,230,5,5
TRPJAI251218bdd15088,2025-12-18,RJ01,repeated,42,751,9,8
TRPVIS25121842c9bc81,2025-12-18,AP01,repeated,30,447,7,8
TRPVAD251218cef75fbc,2025-12-18,GJ02,repeated,7,88,7,5
TRPVAD251218da619e57,2025-12-18,GJ02,repeated,10,118,7,8
TRPCOI251218559f986a,2025-12-18,TN01,repeated,22,287,9,6
TRPJAI25121826595f0e,2025-12-18,RJ01,repeated,20,377,9,9
TRPJAI2512187aecfed2,2025-12-18,RJ01,new,21,394,9,10
TRPVIS251218e4405a20,2025-12-18,AP01,repeated,31,461,3,1
TRPJAI251218f30a1916,2025-12-18,RJ01,repeated,32,581,9,10
TRPVIS25121877579b28,2025-12-18,AP01,new,10,167,10,8
TRPJAI25121862d37748,2025-12-18,RJ01,new,15,292,8,9
TRPIND2512188f7ec7b4,2025-12-18,MP01,new,12,155,8,7
TRPIND251218bb2ba15b,2025-12-18,MP01,repeated,8,111,9,9
TRPIND251218ee87a2f1,2025-12-18,MP01,new,13,166,8,7
TRPSUR251218484f46fa,2025-12-18,GJ01,repeated,7,96,7,5
TRPSUR2512180725d888,2025-12-18,GJ01,repeated,6,85,6,7
TRPJAI251218cd28114a,2025-12-18,RJ01,repeated,33,598,7,9
TRPKOC251218d5f20d9c,2025-12-18,KL01,repeated,10,171,8,8
TRPLUC251218251ec7d7,2025-12-18,UP01,repeated,20,266,7,7
TRPJAI251218730601ca,2025-12-18,RJ01,new,22,411,9,8
TRPKOC25121830043adb,2025-12-18,KL01,repeated,19,297,8,9
TRPKOC25121818353fea,2025-12-18,KL01,new,34,507,9,8
TRPVAD25121870a403aa,2025-12-18,GJ02,repeated,7,88,7,5
TRPIND251218a59b6b93,2025-12-18,MP01,repeated,17,210,8,6
TRPJAI2512185fdea5f8,2025-12-18,RJ01,new,27,496,10,8
TRPJAI251218462371e1,2025-12-18,RJ01,repeated,19,360,7,9
TRPSUR25121831aa1ca3,2025-12-18,GJ01,repeated,17,206,5,7
TRPCOI25121841004261,2025-12-18,TN01,repeated,9,131,7,6
TRPIND251218cfc02507,2025-12-18,MP01,repeated,18,221,9,7
TRPVAD251218ea2b25f5,2025-12-18,GJ02,repeated,7,88,6,6
TRPLUC25121856f7f73a,2025-12-18,UP01,new,5,86,8,6
TRPJAI251218fc47bb1d,2025-12-18,RJ01,new,44,785,9,9
TRPLUC251218f4f6d9bc,2025-12-18,UP01,repeated,19,254,6,5
TRPCHA2512184baf4297,2025-12-18,CH01,new,17,247,9,9
TRPMYS25121888f7b90c,2025-12-18,KA01,new,12,215,9,9
TRPVIS251218579ed45a,2025-12-18,AP01,repeated,15,237,9,8
TRPIND25121870d620ec,2025-12-18,MP01,repeated,12,155,6,9
TRPKOC251218a98ee17a,2025-12-18,KL01,new,36,535,9,8
TRPCHA251218692e9e4a,2025-12-18,CH01,new,14,208,9,9
TRPIND2512182239416d,2025-12-18,MP01,repeated,10,133,8,6
TRPKOC2512184b2d7f21,2025-12-18,KL01,new,14,227,9,8
TRPIND251218c7037ecb,2025-12-18,MP01,repeated,12,155,6,8
TRPIND2512186dcb0df4,2025-12-18,MP01,repeated,15,188,7,9
TRPKOC251218b0dec7dd,2025-12-18,KL01,new,18,283,8,8
TRPVAD251218b9a2f631,2025-12-18,GJ02,repeated,18,198,5,5
TRPCHA251218ecd38149,2025-12-18,CH01,new,18,260,7,8
TRPJAI2512184679f7d4,2025-12-18,RJ01,repeated,29,530,8,9
TRPVIS251218d2353699,2025-12-18,AP01,repeated,29,433,8,8
TRPJAI2512187fa6213c,2025-12-18,RJ01,repeated,22,411,7,8
TRPJAI251218f8a4636c,2025-12-18,RJ01,new,35,632,10,8
TRPVIS251218a0f30079,2025-12-18,AP01,repeated,20,307,7,8
TRPMYS25121827c3931c,2025-12-18,KA01,repeated,17,290,8,10
TRPJAI2512183d916fb9,2025-12-18,RJ01,repeated,23,428,9,8
TRPCHA2512181eff49e9,2025-12-18,CH01,new,15,221,7,8
TRPCHA25121864a97dab,2025-12-18,CH01,new,15,221,7,9
TRPVIS2512181868c1a4,2025-12-18,AP01,repeated,35,517,7,10
TRPJAI25121807f8ccbc,2025-12-18,RJ01,new,32,581,10,8
TRPKOC2512189eeca60c,2025-12-18,KL01,repeated,16,255,9,9
TRPMYS2512184ebc5fd6,2025-12-18,KA01,repeated,10,185,8,10
TRPVIS2512186e4df64f,2025-12-18,AP01,new,15,237,10,10
TRPKOC251218973e63d0,2025-12-18,KL01,repeated,33,493,9,9
TRPLUC251218f8fa3052,2025-12-18,UP01,new,14,194,9,8
TRPSUR251218205613a6,2025-12-18,GJ01,new,13,162,9,7
TRPIND251218a8214a0f,2025-12-18,MP01,repeated,25,298,9,9
TRPJAI2512182b1be653,2025-12-18,RJ01,new,16,309,10,9
TRPVIS25121873bdd10e,2025-12-18,AP01,new,34,503,10,9
TRPCHA25121865508b53,2025-12-18,CH01,repeated,18,260,6,9
TRPJAI2512186bde2381,2025-12-18,RJ01,repeated,39,700,9,8
TRPCHA2512180d0ecf53,2025-12-18,CH01,new,26,364,9,7
TRPJAI25121813231fc6,2025-12-18,RJ01,new,21,394,8,8
TRPCOI2512186ca233e2,2025-12-18,TN01,repeated,9,131,8,9
TRPIND251218c72f19aa,2025-12-18,MP01,repeated,13,166,7,6
TRPJAI25121845423151,2025-12-18,RJ01,new,27,496,10,8
TRPCHA251218c9e027ad,2025-12-18,CH01,new,26,364,7,9
TRPJAI251218aa7f94fc,2025-12-18,RJ01,new,28,513,9,8
TRPJAI2512181d81ce42,2025-12-18,RJ01,new,40,717,9,9
TRPJAI25121826095fea,2025-12-18,RJ01,new,39,700,10,9
TRPCHA251218a08ca8ac,2025-12-18,CH01,repeated,15,221,7,9
TRPCHA251218839992a5,2025-12-18,CH01,repeated,12,182,6,9
TRPVIS251218f37fae67,2025-12-18,AP01,new,31,461,8,10
TRPKOC2512186edb83da,2025-12-18,KL01,repeated,14,227,7,9
TRPLUC251218ce71f310,2025-12-18,UP01,repeated,15,206,7,6
TRPCOI2512189161c34a,2025-12-18,TN01,new,20,263,10,7
TRPSUR251218bd6f3fbc,2025-12-18,GJ01,repeated,6,85,5,7
TRPIND251218720c9485,2025-12-18,MP01,repeated,14,177,6,9
TRPVAD251218cc00dfaf,2025-12-18,GJ02,repeated,12,138,5,5
TRPSUR251218414a2098,2025-12-18,GJ01,repeated,5,74,5,7
TRPSUR25121855140db6,2025-12-18,GJ01,new,10,129,7,8
TRPCHA251218f719fc9f,2025-12-18,CH01,new,15,221,9,7
TRPIND251218373505b5,2025-12-18,MP01,new,19,232,10,7
TRPLUC251218e7ad4da1,2025-12-18,UP01,repeated,17,230,7,5
TRPVIS251218385081c6,2025-12-18,AP01,new,13,209,10,9
TRPCHA2512189beff6fe,2025-12-18,CH01,new,18,260,9,9
TRPKOC251218f6f5b3fa,2025-12-18,KL01,new,23,353,10,9
TRPKOC251218c2781adf,2025-12-18,KL01,new,29,437,9,10
TRPJAI2512186d51c3cf,2025-12-18,RJ01,new,21,394,8,9
TRPJAI251218a811a606,2025-12-18,RJ01,repeated,32,581,9,8
TRPKOC251218d6c3c02f,2025-12-18,KL01,new,26,395,10,8
TRPSUR251218d7bb84f6,2025-12-18,GJ01,repeated,5,74,7,7
TRPJAI251218994ec183,2025-12-18,RJ01,new,31,564,10,10
TRPJAI2512185397f465,2025-12-18,RJ01,new,29,530,8,9
TRPSUR25121855045ed8,2025-12-18,GJ01,repeated,11,140,5,7
TRPSUR25121892a79246,2025-12-18,GJ01,repeated,16,195,6,6
TRPVIS251218e0bbdd1a,2025-12-18,AP01,repeated,30,447,8,10
TRPSUR2512188a02f3f2,2025-12-18,GJ01,repeated,14,173,7,6
TRPVIS251218e51ee786,2025-12-18,AP01,repeated,24,363,8,9
TRPVAD25121891aa1c5b,2025-12-18,GJ02,new,15,168,9,8
TRPSUR251218842dc77b,2025-12-18,GJ01,repeated,14,173,7,6
TRPVIS2512182066fa70,2025-12-18,AP01,repeated,23,349,8,9
TRPJAI2512182d5ddf8e,2025-12-18,RJ01,new,26,479,9,10
TRPIND25121848577ec6,2025-12-18,MP01,repeated,13,166,8,9
TRPCOI2512184134dfa7,2025-12-18,TN01,repeated,11,155,7,9
TRPVIS251218d6a57e36,2025-12-18,AP01,repeated,20,307,8,9
TRPCHA2512189a3734ef,2025-12-18,CH01,new,19,273,10,8
TRPJAI25121821b8dc49,2025-12-18,RJ01,repeated,37,666,9,10
TRPJAI251218f27f1afa,2025-12-18,RJ01,new,33,598,8,9
TRPIND25121800a4c672,2025-12-18,MP01,repeated,14,177,8,8
TRPLUC2512183cb40838,2025-12-18,UP01,repeated,9,134,5,8
TRPJAI2512189f683834,2025-12-18,RJ01,repeated,41,734,8,10
TRPKOC25121897cf2c9c,2025-12-18,KL01,new,27,409,8,8
TRPCHA25121885262687,2025-12-18,CH01,repeated,25,351,6,6
TRPCHA251218b362bbad,2025-12-18,CH01,repeated,18,260,8,6
TRPVIS25121873be8791,2025-12-18,AP01,repeated,18,279,8,10
TRPKOC2512183747ce6e,2025-12-18,KL01,new,13,213,8,9
TRPSUR251218e70bfe15,2025-12-18,GJ01,repeated,14,173,5,5
TRPKOC2512181359dde6,2025-12-18,KL01,repeated,38,563,8,8
TRPKOC251218b905563e,2025-12-18,KL01,new,31,465,8,8
TRPCOI251218890a7909,2025-12-18,TN01,new,13,179,9,7
TRPKOC251218980700a5,2025-12-18,KL01,new,13,213,8,10
TRPIND251218a6fdba5f,2025-12-18,MP01,repeated,25,298,9,6
TRPJAI25121872e9e133,2025-12-18,RJ01,new,40,717,9,8
TRPMYS251218e9670ba2,2025-12-18,KA01,repeated,14,245,8,10
TRPVAD25121883a67213,2025-12-18,GJ02,new,6,78,8,7
TRPSUR251218996ef035,2025-12-18,GJ01,repeated,7,96,5,7
TRPCHA2512186dd49bc4,2025-12-18,CH01,repeated,35,481,9,7
TRPJAI2512185c3e82de,2025-12-18,RJ01,repeated,44,785,8,8
TRPLUC2512189186f954,2025-12-18,UP01,repeated,17,230,6,6
TRPLUC251218d5e85d10,2025-12-18,UP01,repeated,14,194,5,5
TRPJAI2512186dde01e8,2025-12-18,RJ01,repeated,20,377,7,8
TRPVAD251218c9ec58aa,2025-12-18,GJ02,repeated,5,68,6,7
TRPCHA251218fde939ba,2025-12-18,CH01,new,29,403,8,8
TRPCHA2512185404efb2,2025-12-18,CH01,repeated,13,195,7,6
TRPSUR251218892afea0,2025-12-18,GJ01,repeated,10,129,6,8
TRPJAI25121885ce3ad1,2025-12-18,RJ01,repeated,39,700,8,10
TRPJAI251218ed4d58eb,2025-12-18,RJ01,repeated,37,666,7,10
TRPJAI25121851a5d0c6,2025-12-18,RJ01,new,22,411,9,9
TRPVAD2512180659b9d6,2025-12-18,GJ02,new,16,178,9,6
TRPCOI2512180409bda8,2025-12-18,TN01,repeated,22,287,8,6
TRPLUC2512183180b98d,2025-12-18,UP01,repeated,15,206,7,6
TRPKOC251218646aa2fc,2025-12-18,KL01,new,38,563,9,9
TRPJAI251218ea2965fb,2025-12-18,RJ01,new,17,326,8,8
TRPCHA251218f10e9240,2025-12-18,CH01,new,22,312,9,9
TRPCHA251218f21865f3,2025-12-18,CH01,repeated,24,338,9,7
TRPCHA251218b1aa0b8d,2025-12-18,CH01,repeated,15,221,8,8
TRPJAI251218116c7674,2025-12-18,RJ01,repeated,24,445,8,10
TRPMYS251218d06f568d,2025-12-18,KA01,new,16,275,9,9
TRPJAI2512184cb3b38f,2025-12-18,RJ01,new,34,615,8,8
TRPJAI2512184f1211e7,2025-12-18,RJ01,new,38,683,8,8
TRPVAD251218bb11376a,2025-12-18,GJ02,repeated,10,118,6,5
TRPMYS25121813ca5eac,2025-12-18,KA01,repeated,17,290,9,9
TRPJAI25121838c38b59,2025-12-18,RJ01,new,18,343,8,8
TRPIND25121868578683,2025-12-18,MP01,repeated,18,221,9,8
TRPJAI2512185bd5c6de,2025-12-18,RJ01,repeated,32,581,7,9
TRPJAI251218ebb2bae9,2025-12-18,RJ01,repeated,17,326,8,9
TRPKOC25121818964b1f,2025-12-18,KL01,new,31,465,10,8
TRPKOC2512182d204530,2025-12-18,KL01,new,33,493,8,8
TRPIND2512180ce1bc22,2025-12-18,MP01,repeated,14,177,7,7
TRPKOC2512180b4c1c6a,2025-12-18,KL01,repeated,37,549,8,9
TRPIND251218f59bc81f,2025-12-18,MP01,repeated,14,177,6,6
TRPMYS251218b463fb43,2025-12-18,KA01,new,9,170,10,10
TRPJAI251218a5b310fd,2025-12-18,RJ01,new,41,734,9,8
TRPKOC2512189ecee83f,2025-12-18,KL01,repeated,35,521,7,8
TRPVIS25121832841572,2025-12-18,AP01,new,29,433,8,10
TRPIND2512184883c2b9,2025-12-18,MP01,repeated,16,199,9,7
TRPCHA251218e3e00267,2025-12-18,CH01,new,34,468,10,9
TRPIND2512189d981951,2025-12-18,MP01,new,10,133,9,7
TRPMYS2512188389d6c4,2025-12-18,KA01,repeated,17,290,8,9
TRPSUR251218f0eedbe3,2025-12-18,GJ01,repeated,12,151,5,6
TRPVAD251218dfa02ab7,2025-12-18,GJ02,repeated,6,78,7,8
TRPJAI251218c9d74536,2025-12-18,RJ01,new,30,547,10,8
TRPLUC251218b2695922,2025-12-18,UP01,repeated,12,170,5,6
TRPVIS25121888397d4b,2025-12-18,AP01,repeated,32,475,8,9
TRPMYS251218fba77b88,2025-12-18,KA01,new,22,365,8,8
TRPJAI251218a2a4e224,2025-12-18,RJ01,new,40,717,10,9
TRPKOC251218f70fcca1,2025-12-18,KL01,repeated,24,367,8,10
TRPIND2512182aab3ffd,2025-12-18,MP01,repeated,8,111,9,9
