trip_id,date,city_id,passenger_type,distance_travelled(km),fare_amount,passenger_rating,driver_rating
TRPVAD2508026b62e8a3,2025-08-02,GJ02,repeated,6,66,5,7
TRPLUC2508022ea0de29,2025-08-02,UP01,repeated,6,80,6,7
TRPLUC2508020a38fff7,2025-08-02,UP01,new,13,143,9,8
TRPKOC25080272b39ba3,2025-08-02,KL01,new,14,185,9,10
TRPJAI250802f64f4c0e,2025-08-02,RJ01,new,42,541,10,9
TRPLUC2508027f0b7b4a,2025-08-02,UP01,repeated,13,143,6,7
TRPVAD250802f208fe78,2025-08-02,GJ02,repeated,10,98,5,5
TRPJAI2508026d6a4540,2025-08-02,RJ01,new,43,553,10,9
TRPSUR2508025d9e0a07,2025-08-02,GJ01,new,12,115,7,7
TRPLUC250802b582335c,2025-08-02,UP01,new,8,98,9,8
TRPJAI250802165527ac,2025-08-02,RJ01,new,35,457,10,9
TRPCOI2508020539ce7c,2025-08-02,TN01,repeated,10,103,6,7
TRPIND250802b9397814,2025-08-02,MP01,new,22,199,7,8
TRPLUC25080237da413c,2025-08-02,UP01,repeated,14,152,5,8
TRPJAI25080283850b57,2025-08-02,RJ01,repeated,30,397,7,9
TRPKOC25080272b3fea9,2025-08-02,KL01,repeated,12,163,8,8
TRPJAI250802d88df1cc,2025-08-02,RJ01,new,20,277,9,8
TRPJAI2508029ff926e0,2025-08-02,RJ01,new,25,337,9,10
TRPJAI2508025e916e2c,2025-08-02,RJ01,repeated,35,457,7,9
TRPVAD2508021539e345,2025-08-02,GJ02,new,18,162,7,6
TRPMYS25080267f51dab,2025-08-02,KA01,new,20,235,8,9
TRPSUR250802273550bc,2025-08-02,GJ01,repeated,8,83,7,5
TRPIND2508023c376bef,2025-08-02,MP01,repeated,8,87,7,7
TRPSUR2508021ade9ed6,2025-08-02,GJ01,repeated,11,107,6,8
TRPLUC250802503dbebd,2025-08-02,UP01,repeated,8,98,6,5
TRPSUR250802c6d1dbd0,2025-08-02,GJ01,new,10,99,7,8
TRPCOI25080245feb31b,2025-08-02,TN01,new,8,87,9,9
TRPSUR250802f24b1b0c,2025-08-02,GJ01,repeated,14,131,6,7
TRPCHA250802c9c46a16,2025-08-02,CH01,repeated,26,260,6,9
TRPVIS2508022740eabe,2025-08-02,AP01,new,26,261,8,8
TRPCHA2508026631efd0,2025-08-02,CH01,new,15,161,8,9
TRPLUC250802e2e01c69,2025-08-02,UP01,repeated,13,143,7,8
TRPJAI25080264e4d125,2025-08-02,RJ01,new,32,421,8,9
TRPVIS2508029ec011db,2025-08-02,AP01,repeated,15,162,9,8
TRPKOC2508029fecfcc7,2025-08-02,KL01,repeated,26,317,7,10
TRPVIS25080217d6b803,2025-08-02,AP01,repeated,25,252,8,8
TRPVAD250802ef4724fe,2025-08-02,GJ02,new,5,58,7,8
TRPKOC250802cf4bcdb9,2025-08-02,KL01,new,11,152,9,10
TRPJAI250802a3c5bf49,2025-08-02,RJ01,new,29,385,10,10
TRPCHA2508021ec9d9ab,2025-08-02,CH01,repeated,12,134,8,9
TRPMYS25080210c9448b,2025-08-02,KA01,new,9,125,9,9
TRPLUC250802edaa4aa4,2025-08-02,UP01,repeated,20,206,7,7
TRPSUR25080247baab01,2025-08-02,GJ01,repeated,9,91,5,7
TRPLUC250802212b5bf2,2025-08-02,UP01,new,18,188,8,7
TRPVIS2508028aba3ac8,2025-08-02,AP01,repeated,34,333,7,10
TRPCHA2508026a2d5311,2025-08-02,CH01,new,21,215,8,9
TRPJAI2508023d4c9fa9,2025-08-02,RJ01,new,43,553,8,8
TRPIND250802965f3f07,2025-08-02,MP01,repeated,17,159,9,7
TRPCHA250802f328798d,2025-08-02,CH01,repeated,20,206,9,7
TRPKOC250802d62e0112,2025-08-02,KL01,new,18,229,10,9
TRPCHA250802dd0618bc,2025-08-02,CH01,repeated,17,179,8,6
TRPVIS250802a890e8a1,2025-08-02,AP01,repeated,17,180,7,8
TRPKOC2508027a8b61df,2025-08-02,KL01,new,14,185,8,9
TRPLUC2508024a37a734,2025-08-02,UP01,repeated,18,188,5,6
TRPVIS250802f312928b,2025-08-02,AP01,new,33,324,8,9
TRPJAI25080234796607,2025-08-02,RJ01,new,27,361,10,10
TRPSUR250802945856a4,2025-08-02,GJ01,repeated,10,99,5,7
TRPCHA250802182ff328,2025-08-02,CH01,repeated,22,224,6,6
TRPIND25080227c67bc7,2025-08-02,MP01,repeated,10,103,9,7
TRPCOI25080259f1b75d,2025-08-02,TN01,repeated,10,103,7,9
TRPSUR25080209db1e79,2025-08-02,GJ01,new,10,99,7,8
TRPSUR25080227801a64,2025-08-02,GJ01,repeated,11,107,6,7
TRPSUR250802633c2985,2025-08-02,GJ01,repeated,15,139,7,6
TRPVIS2508023e6d3108,2025-08-02,AP01,repeated,32,315,8,10
TRPJAI250802d0d0ac36,2025-08-02,RJ01,new,18,253,10,10
TRPCOI25080284dfae8d,2025-08-02,TN01,repeated,16,151,8,8
TRPIND250802eb819ae4,2025-08-02,MP01,repeated,20,183,6,7
TRPLUC250802bbfcb940,2025-08-02,UP01,repeated,19,197,5,8
TRPSUR25080263abb667,2025-08-02,GJ01,repeated,7,75,5,8
TRPSUR250802b5ba894c,2025-08-02,GJ01,repeated,17,155,7,5
TRPVAD250802e7ec9996,2025-08-02,GJ02,new,12,114,9,8
TRPVAD250802cc922610,2025-08-02,GJ02,repeated,10,98,6,7
TRPIND250802e5005fc7,2025-08-02,MP01,repeated,19,175,7,8
TRPVAD250802c09322b6,2025-08-02,GJ02,repeated,14,130,7,5
TRPCHA2508021c435488,2025-08-02,CH01,new,22,224,7,8
TRPIND2508029d239d41,2025-08-02,MP01,repeated,20,183,8,6
TRPCOI250802e2f0c70d,2025-08-02,TN01,repeated,20,183,7,6
TRPCHA250802a6f73c14,2025-08-02,CH01,new,34,332,9,8
TRPLUC2508027069e3f0,2025-08-02,UP01,new,15,161,8,6
TRPJAI250802d37569a6,2025-08-02,RJ01,repeated,36,469,9,8
TRPKOC2508028cfcdd42,2025-08-02,KL01,repeated,33,394,9,8
TRPJAI250802a5d20559,2025-08-02,RJ01,repeated,25,337,9,8
TRPSUR25080275a76a87,2025-08-02,GJ01,repeated,6,67,5,6
TRPJAI2508020db97b07,2025-08-02,RJ01,repeated,44,565,7,10
TRPKOC250802faeba9dc,2025-08-02,KL01,new,36,427,9,10
TRPSUR2508022d8bb363,2025-08-02,GJ01,new,6,67,9,8
TRPLUC25080222dfa9dc,2025-08-02,UP01,repeated,8,98,5,8
TRPJAI2508029f52d4e5,2025-08-02,RJ01,new,20,277,9,8
TRPVIS250802686e31fd,2025-08-02,AP01,repeated,34,333,7,9
TRPVIS25080293ead123,2025-08-02,AP01,repeated,13,144,8,10
TRPJAI25080209955d34,2025-08-02,RJ01,new,21,289,10,8
TRPVAD25080244303ed4,2025-08-02,GJ02,repeated,12,114,5,7
TRPVAD250802e1209619,2025-08-02,GJ02,new,18,162,8,7
TRPVIS250802316c44f4,2025-08-02,AP01,new,26,261,9,8
TRPSUR25080227bc0ade,2025-08-02,GJ01,repeated,15,139,7,8
TRPJAI2508026ee3a2f1,2025-08-02,RJ01,repeated,35,457,7,8
TRPLUC250802839c6c92,2025-08-02,UP01,repeated,13,143,5,7
TRPVAD250802a9cbedfb,2025-08-02,GJ02,repeated,10,98,6,8
TRPJAI2508023dd6f743,2025-08-02,RJ01,new,34,445,8,8
TRPLUC2508025148aec9,2025-08-02,UP01,repeated,12,134,6,7
TRPLUC25080250c90ad7,2025-08-02,UP01,repeated,17,179,5,6
TRPKOC2508028327136f,2025-08-02,KL01,new,27,328,8,10
TRPKOC250802762bea3f,2025-08-02,KL01,repeated,17,218,8,9
TRPCHA25080236198069,2025-08-02,CH01,repeated,25,251,6,9
TRPSUR25080240ae8d7c,2025-08-02,GJ01,repeated,10,99,6,5
TRPCOI2508020945a8f2,2025-08-02,TN01,repeated,21,191,9,8
TRPIND2508024f590357,2025-08-02,MP01,repeated,24,215,9,9
TRPCHA250802f38278dc,2025-08-02,CH01,repeated,13,143,6,8
TRPJAI25080280e32b6f,2025-08-02,RJ01,new,16,229,10,9
TRPLUC250802852789c0,2025-08-02,UP01,repeated,20,206,5,7
TRPVAD25080208a87fb9,2025-08-02,GJ02,new,11,106,9,7
TRPKOC2508029abac49f,2025-08-02,KL01,new,10,141,8,8
TRPJAI250802bf9f11ac,2025-08-02,RJ01,repeated,29,385,9,8
TRPCHA250802ecb7e0b3,2025-08-02,CH01,new,22,224,7,8
TRPVIS25080261508c8a,2025-08-02,AP01,new,20,207,10,8
TRPLUC25080298d32b46,2025-08-02,UP01,repeated,20,206,5,5
TRPVAD250802a4ce146f,2025-08-02,GJ02,new,17,154,9,7
TRPSUR2508023fa08fd2,2025-08-02,GJ01,repeated,13,123,5,8
TRPJAI250802e765aca7,2025-08-02,RJ01,new,23,313,8,10
TRPLUC2508022bc2f0a1,2025-08-02,UP01,repeated,11,125,6,5
TRPKOC25080216ce3d0a,2025-08-02,KL01,new,20,251,9,9
TRPCHA250802e913f6b4,2025-08-02,CH01,new,33,323,9,7
TRPJAI2508021dc643e7,2025-08-02,RJ01,repeated,39,505,7,10
TRPLUC250802205516d8,2025-08-02,UP01,repeated,17,179,5,5
TRPLUC2508023eab0fc7,2025-08-02,UP01,new,10,116,8,7
TRPIND25080254ea9355,2025-08-02,MP01,repeated,22,199,8,8
TRPVAD250802dfe9c938,2025-08-02,GJ02,new,11,106,7,7
TRPLUC250802a513c8c6,2025-08-02,UP01,new,13,143,9,7
TRPIND250802e46fdf3d,2025-08-02,MP01,new,14,135,7,9
TRPIND2508029f118177,2025-08-02,MP01,repeated,21,191,6,7
TRPVAD2508024fa48772,2025-08-02,GJ02,new,13,122,7,6
TRPJAI2508024a6f669d,2025-08-02,RJ01,repeated,15,217,9,9
TRPIND250802a2ba21c8,2025-08-02,MP01,repeated,11,111,9,6
TRPVIS250802ea13289f,2025-08-02,AP01,repeated,35,342,7,9
TRPVAD250802b0be2509,2025-08-02,GJ02,repeated,11,106,6,5
TRPCHA250802d33987fb,2025-08-02,CH01,repeated,18,188,6,7
TRPSUR250802025d7b37,2025-08-02,GJ01,repeated,14,131,5,6
TRPCHA25080242621bbb,2025-08-02,CH01,new,29,287,7,8
TRPVAD25080253fa55d4,2025-08-02,GJ02,new,11,106,9,8
TRPVAD25080243f7748a,2025-08-02,GJ02,new,7,74,8,6
TRPCHA2508024f8fafe0,2025-08-02,CH01,new,35,341,9,7
TRPLUC2508021a552b1d,2025-08-02,UP01,new,11,125,8,7
TRPSUR250802821b483e,2025-08-02,GJ01,repeated,7,75,5,7
TRPJAI2508024706cc1b,2025-08-02,RJ01,repeated,19,265,8,10
TRPIND250802ed78e09b,2025-08-02,MP01,repeated,12,119,9,6
TRPCHA250802c83e06a7,2025-08-02,CH01,repeated,22,224,9,7
TRPLUC25080288ab1ef1,2025-08-02,UP01,repeated,19,197,5,6
TRPIND25080269ece0ab,2025-08-02,MP01,new,24,215,8,8
TRPIND250802229c63b6,2025-08-02,MP01,repeated,16,151,6,7
TRPKOC250802474124ce,2025-08-02,KL01,new,30,361,9,9
TRPLUC25080209139866,2025-08-02,UP01,new,5,71,9,8
TRPCHA250802f26cc834,2025-08-02,CH01,repeated,30,296,7,6
TRPCHA2508024c3268ab,2025-08-02,CH01,new,24,242,7,9
TRPSUR250802dbeb2599,2025-08-02,GJ01,new,10,99,7,7
TRPJAI2508027a5ff444,2025-08-02,RJ01,new,30,397,10,10
TRPIND250802a2152d8f,2025-08-02,MP01,repeated,11,111,9,8
TRPIND25080211e5671b,2025-08-02,MP01,repeated,22,199,9,8
TRPVAD2508022805c767,2025-08-02,GJ02,repeated,10,98,6,5
TRPSUR2508025ad9c8bb,2025-08-02,GJ01,new,10,99,9,6
TRPLUC25080283168604,2025-08-02,UP01,repeated,17,179,5,6
TRPCOI250802b5d6d5a9,2025-08-02,TN01,new,16,151,9,9
TRPLUC25080247c78dce,2025-08-02,UP01,repeated,14,152,6,7
TRPSUR250802bd52e961,2025-08-02,GJ01,repeated,16,147,7,8
TRPLUC250802aa5e09d0,2025-08-02,UP01,new,20,206,8,7
TRPLUC250802de96c592,2025-08-02,UP01,repeated,17,179,7,8
TRPIND250802beca5da0,2025-08-02,MP01,new,21,191,10,7
TRPJAI2508020b5fdf76,2025-08-02,RJ01,new,21,289,9,10
TRPSUR250802d87824c6,2025-08-02,GJ01,repeated,7,75,5,5
TRPJAI250802a4f51145,2025-08-02,RJ01,new,37,481,8,10
TRPCOI25080279fc8338,2025-08-02,TN01,new,8,87,8,8
TRPVAD2508027bd18c58,2025-08-02,GJ02,repeated,17,154,6,8
TRPVAD2508024b84fd9b,2025-08-02,GJ02,repeated,17,154,6,5
