trip_id,date,city_id,passenger_type,distance_travelled(km),fare_amount,passenger_rating,driver_rating
TRPKOC2508109aedf22c,2025-08-10,KL01,new,20,251,9,10
TRPSUR250810d7a76b24,2025-08-10,GJ01,repeated,7,75,7,7
TRPIND2508100fc45fb0,2025-08-10,MP01,repeated,16,151,8,7
TRPSUR2508103bfcb3e8,2025-08-10,GJ01,repeated,11,107,7,7
TRPLUC250810fa3da612,2025-08-10,UP01,repeated,5,71,6,5
TRPCOI25081059ae9255,2025-08-10,TN01,repeated,13,127,6,8
TRPVIS25081072e62ec1,2025-08-10,AP01,new,16,171,8,10
TRPIND250810369c1d2f,2025-08-10,MP01,repeated,13,127,7,8
TRPJAI250810224859e3,2025-08-10,RJ01,new,18,253,9,8
TRPJAI2508102f57f641,2025-08-10,RJ01,repeated,37,481,9,8
TRPCOI250810352db035,2025-08-10,TN01,new,13,127,8,7
TRPVAD25081095ac056c,2025-08-10,GJ02,new,10,98,8,7
TRPLUC250810a29a8ca2,2025-08-10,UP01,repeated,7,89,7,8
TRPLUC2508101647f1c0,2025-08-10,UP01,repeated,15,161,6,5
TRPCOI250810fc9af508,2025-08-10,TN01,new,22,199,10,9
TRPCOI250810af7a4726,2025-08-10,TN01,new,19,175,10,9
TRPKOC25081025095d78,2025-08-10,KL01,repeated,32,383,7,8
TRPLUC250810170a2ae0,2025-08-10,UP01,repeated,11,125,7,7
TRPLUC2508105f840a69,2025-08-10,UP01,repeated,18,188,5,6
TRPJAI250810d109d3e6,2025-08-10,RJ01,repeated,40,517,7,8
TRPLUC2508106827053f,2025-08-10,UP01,repeated,9,107,7,5
TRPIND2508103449cb72,2025-08-10,MP01,repeated,24,215,8,9
TRPKOC2508107a1074bc,2025-08-10,KL01,new,14,185,9,9
TRPIND2508108d57debb,2025-08-10,MP01,repeated,22,199,6,8
TRPJAI25081070fee2f3,2025-08-10,RJ01,new,21,289,10,8
TRPSUR250810d8f78f1d,2025-08-10,GJ01,repeated,10,99,7,6
TRPSUR250810eb5061da,2025-08-10,GJ01,repeated,17,155,7,7
TRPLUC250810f9927bc1,2025-08-10,UP01,repeated,15,161,5,6
TRPJAI250810dae26c36,2025-08-10,RJ01,repeated,36,469,8,8
TRPKOC250810c3ad5601,2025-08-10,KL01,new,23,284,8,9
TRPIND25081014a135b7,2025-08-10,MP01,repeated,15,143,8,8
TRPIND250810aacda83b,2025-08-10,MP01,repeated,20,183,9,8
TRPVAD250810bd330ee9,2025-08-10,GJ02,new,13,122,8,8
TRPCHA25081080898495,2025-08-10,CH01,repeated,33,323,9,8
TRPLUC250810fabc5b02,2025-08-10,UP01,repeated,16,170,5,8
TRPVAD250810f36cb91d,2025-08-10,GJ02,repeated,13,122,5,6
TRPIND2508102092e15e,2025-08-10,MP01,repeated,21,191,9,7
TRPIND25081015bb3652,2025-08-10,MP01,repeated,20,183,8,7
TRPJAI2508109ffe931f,2025-08-10,RJ01,repeated,32,421,7,8
TRPJAI2508108a1ac359,2025-08-10,RJ01,repeated,41,529,9,10
TRPIND25081017937ab5,2025-08-10,MP01,repeated,18,167,9,6
TRPSUR250810ab03eaab,2025-08-10,GJ01,repeated,5,59,5,5
TRPJAI2508102e448bb9,2025-08-10,RJ01,new,40,517,9,9
TRPVIS2508107e04a0f4,2025-08-10,AP01,repeated,31,306,8,9
TRPKOC250810c0fd4d43,2025-08-10,KL01,repeated,16,207,7,8
TRPLUC2508104c2c37f4,2025-08-10,UP01,new,8,98,9,6
TRPIND25081090f9a678,2025-08-10,MP01,repeated,13,127,6,6
TRPSUR250810ed4d0a96,2025-08-10,GJ01,repeated,11,107,5,6
TRPLUC2508106693a47e,2025-08-10,UP01,repeated,17,179,6,7
TRPSUR250810ff5bcc83,2025-08-10,GJ01,repeated,13,123,7,6
TRPLUC25081025e1162e,2025-08-10,UP01,repeated,20,206,6,7
TRPKOC25081064ba199c,2025-08-10,KL01,new,30,361,8,10
TRPSUR250810a4a862b7,2025-08-10,GJ01,new,6,67,8,8
TRPJAI2508103c3cd23f,2025-08-10,RJ01,repeated,43,553,8,8
TRPIND25081090d783f0,2025-08-10,MP01,new,21,191,10,8
TRPSUR2508105965cc20,2025-08-10,GJ01,repeated,11,107,6,5
TRPSUR250810a51d5bac,2025-08-10,GJ01,repeated,6,67,7,7
TRPSUR250810fab63d01,2025-08-10,GJ01,repeated,15,139,7,6
TRPSUR250810e36c0b14,2025-08-10,GJ01,repeated,17,155,7,5
TRPCHA25081091e92701,2025-08-10,CH01,repeated,25,251,6,8
TRPJAI25081039f20fd2,2025-08-10,RJ01,new,21,289,8,9
TRPLUC250810099a45de,2025-08-10,UP01,repeated,10,116,6,8
TRPLUC250810f66de05c,2025-08-10,UP01,new,12,134,7,7
TRPCHA250810cd71b388,2025-08-10,CH01,new,24,242,9,8
TRPIND25081030bd47b5,2025-08-10,MP01,new,10,103,9,9
TRPKOC250810d541116c,2025-08-10,KL01,repeated,37,438,8,10
TRPSUR2508106ba937c6,2025-08-10,GJ01,repeated,12,115,7,6
TRPCHA2508108287e07e,2025-08-10,CH01,new,27,269,8,7
TRPLUC2508103c3475b2,2025-08-10,UP01,repeated,7,89,7,6
TRPLUC2508107fcd2911,2025-08-10,UP01,repeated,17,179,6,7
TRPVAD2508100256b1e6,2025-08-10,GJ02,new,11,106,8,8
TRPCHA2508109f9dea24,2025-08-10,CH01,repeated,13,143,9,9
TRPSUR2508103580c3e0,2025-08-10,GJ01,repeated,13,123,5,6
TRPIND250810277d5bdd,2025-08-10,MP01,new,23,207,8,9
TRPSUR250810a3edeb63,2025-08-10,GJ01,repeated,5,59,7,6
TRPCOI25081059822162,2025-08-10,TN01,repeated,18,167,9,9
TRPVAD25081091a30e53,2025-08-10,GJ02,new,7,74,9,6
TRPKOC2508104fb12120,2025-08-10,KL01,repeated,28,339,7,8
TRPLUC25081070ce2ead,2025-08-10,UP01,new,19,197,9,7
TRPLUC2508100f47e86c,2025-08-10,UP01,repeated,6,80,6,7
TRPKOC250810036e8425,2025-08-10,KL01,repeated,14,185,8,9
TRPVAD250810e5723bb8,2025-08-10,GJ02,new,10,98,7,7
TRPSUR2508101595e6ec,2025-08-10,GJ01,repeated,11,107,7,7
TRPIND250810373f6ebe,2025-08-10,MP01,repeated,13,127,8,9
TRPJAI2508104c5b8fea,2025-08-10,RJ01,new,24,325,8,10
TRPCHA250810230665b3,2025-08-10,CH01,new,34,332,8,8
TRPIND250810bc29dba8,2025-08-10,MP01,repeated,25,223,9,7
TRPCOI25081046827c8b,2025-08-10,TN01,repeated,12,119,7,7
TRPCHA25081030349004,2025-08-10,CH01,repeated,27,269,8,9
TRPSUR250810192e8ca6,2025-08-10,GJ01,repeated,16,147,5,8
TRPVAD2508108e70a1be,2025-08-10,GJ02,new,12,114,8,7
TRPVAD2508105430e721,2025-08-10,GJ02,repeated,9,90,7,8
TRPKOC250810478f9a3a,2025-08-10,KL01,new,11,152,9,10
TRPCOI2508100a317c64,2025-08-10,TN01,new,16,151,8,9
TRPJAI2508107899a02f,2025-08-10,RJ01,new,38,493,8,10
TRPCOI250810a29b27a5,2025-08-10,TN01,new,22,199,7,9
TRPKOC250810d29770ed,2025-08-10,KL01,new,24,295,10,10
TRPLUC250810a05e1213,2025-08-10,UP01,new,9,107,7,7
TRPSUR250810b9ed5d05,2025-08-10,GJ01,repeated,17,155,6,5
TRPKOC25081061aa2112,2025-08-10,KL01,new,34,405,8,9
TRPJAI250810b31e9ddf,2025-08-10,RJ01,repeated,36,469,7,8
TRPLUC250810134c9860,2025-08-10,UP01,repeated,20,206,5,8
TRPVAD250810e79b1282,2025-08-10,GJ02,repeated,17,154,6,7
TRPSUR25081045c07051,2025-08-10,GJ01,new,14,131,8,7
TRPSUR2508104bc435c9,2025-08-10,GJ01,repeated,16,147,5,7
TRPSUR250810edb359e3,2025-08-10,GJ01,repeated,7,75,7,8
TRPKOC250810ee7d92c1,2025-08-10,KL01,new,15,196,9,9
TRPCOI250810fed537bb,2025-08-10,TN01,repeated,21,191,7,7
TRPVAD2508100306e127,2025-08-10,GJ02,new,10,98,9,8
TRPSUR250810a06c33ad,2025-08-10,GJ01,repeated,5,59,7,6
TRPVIS2508102c4d0623,2025-08-10,AP01,repeated,23,234,7,9
TRPIND2508109ee4a23b,2025-08-10,MP01,repeated,20,183,6,7
TRPSUR250810e7b7da0e,2025-08-10,GJ01,new,11,107,8,8
TRPJAI2508106d277320,2025-08-10,RJ01,repeated,18,253,8,8
