trip_id,date,city_id,passenger_type,distance_travelled(km),fare_amount,passenger_rating,driver_rating
TRPCHA25092701e01a06,2025-09-27,CH01,new,21,215,7,7
TRPLUC25092772634be2,2025-09-27,UP01,repeated,18,188,5,5
TRPLUC250927332c90bb,2025-09-27,UP01,new,19,197,8,6
TRPSUR25092787c869ee,2025-09-27,GJ01,repeated,10,99,7,8
TRPJAI250927e4f254fb,2025-09-27,RJ01,new,38,493,9,8
TRPLUC2509272f1408b1,2025-09-27,UP01,repeated,7,89,5,8
TRPLUC250927aa51b340,2025-09-27,UP01,repeated,12,134,5,7
TRPLUC250927a80f7a5e,2025-09-27,UP01,repeated,11,125,7,7
TRPLUC250927850042c8,2025-09-27,UP01,repeated,10,116,6,8
TRPJAI250927f646c14c,2025-09-27,RJ01,repeated,34,445,8,9
TRPLUC2509275a478c27,2025-09-27,UP01,new,19,197,9,8
TRPVIS250927e64bf735,2025-09-27,AP01,repeated,35,342,7,10
TRPLUC250927edfe159e,2025-09-27,UP01,new,9,107,7,6
TRPCHA250927af71b0fa,2025-09-27,CH01,repeated,12,134,9,7
TRPIND25092738d906b7,2025-09-27,MP01,repeated,25,223,8,6
TRPLUC2509270a09b2c6,2025-09-27,UP01,repeated,14,152,7,5
TRPLUC2509272e93c1da,2025-09-27,UP01,repeated,11,125,6,7
TRPJAI250927c5d030dc,2025-09-27,RJ01,new,39,505,8,9
TRPKOC250927ea2c0342,2025-09-27,KL01,repeated,27,328,8,10
TRPIND2509275838eb56,2025-09-27,MP01,repeated,24,215,9,6
TRPCHA2509279ae8769d,2025-09-27,CH01,repeated,22,224,8,6
TRPLUC25092736f9b847,2025-09-27,UP01,new,15,161,8,7
TRPJAI25092784c01a73,2025-09-27,RJ01,repeated,39,505,7,8
TRPLUC250927c261753a,2025-09-27,UP01,repeated,12,134,7,6
TRPJAI2509271dd75ec0,2025-09-27,RJ01,new,34,445,8,10
TRPVIS250927126a1004,2025-09-27,AP01,repeated,33,324,9,10
TRPLUC25092756565e53,2025-09-27,UP01,repeated,6,80,7,5
TRPLUC2509270c07f8aa,2025-09-27,UP01,new,19,197,9,7
TRPLUC250927a686d6c1,2025-09-27,UP01,new,6,80,9,7
TRPIND250927f06fb741,2025-09-27,MP01,new,17,159,7,7
TRPKOC250927059e8308,2025-09-27,KL01,new,18,229,8,8
TRPCHA250927a16fde12,2025-09-27,CH01,new,20,206,8,7
TRPCOI2509273e0114ba,2025-09-27,TN01,repeated,15,143,7,8
TRPKOC2509273eedacb1,2025-09-27,KL01,repeated,24,295,9,10
TRPVIS2509271cfdec9e,2025-09-27,AP01,repeated,18,189,8,9
TRPLUC250927cba6eb93,2025-09-27,UP01,new,10,116,9,6
TRPKOC250927af018307,2025-09-27,KL01,repeated,16,207,8,10
TRPJAI250927362190df,2025-09-27,RJ01,new,20,277,10,9
TRPJAI2509278e24b507,2025-09-27,RJ01,new,20,277,9,9
TRPJAI250927c10fc01e,2025-09-27,RJ01,new,24,325,10,8
TRPLUC250927db14f82b,2025-09-27,UP01,repeated,9,107,7,7
TRPSUR250927509fc5fe,2025-09-27,GJ01,repeated,14,131,5,6
TRPVIS250927c9d13dec,2025-09-27,AP01,repeated,16,171,7,9
TRPVAD2509274607a360,2025-09-27,GJ02,repeated,9,90,7,6
TRPSUR250927f5097fa5,2025-09-27,GJ01,repeated,14,131,6,6
TRPIND25092776e0cd52,2025-09-27,MP01,new,15,143,8,7
TRPVAD2509278eec84a4,2025-09-27,GJ02,new,11,106,8,8
TRPLUC2509277a2a0396,2025-09-27,UP01,repeated,11,125,6,8
TRPJAI25092763ee138b,2025-09-27,RJ01,repeated,31,409,9,9
TRPLUC25092762050cb7,2025-09-27,UP01,new,15,161,8,8
TRPLUC2509271fb94cd0,2025-09-27,UP01,repeated,14,152,7,8
TRPLUC25092786040d2a,2025-09-27,UP01,repeated,16,170,5,6
TRPCHA250927ffa41076,2025-09-27,CH01,new,19,197,8,7
TRPIND250927f5b43537,2025-09-27,MP01,repeated,9,95,8,7
TRPLUC2509276de1d3b9,2025-09-27,UP01,repeated,18,188,6,5
TRPCHA25092757dbf7ea,2025-09-27,CH01,repeated,32,314,6,7
TRPIND250927d78a3c30,2025-09-27,MP01,new,11,111,7,7
TRPLUC250927752da58c,2025-09-27,UP01,repeated,17,179,7,7
TRPSUR2509272eac390c,2025-09-27,GJ01,repeated,5,59,7,7
TRPLUC250927a1d94a4e,2025-09-27,UP01,repeated,8,98,5,8
TRPLUC250927270d6634,2025-09-27,UP01,repeated,14,152,6,6
TRPIND250927b8bbec94,2025-09-27,MP01,repeated,13,127,9,6
TRPSUR2509275e370d0e,2025-09-27,GJ01,repeated,15,139,5,5
TRPIND250927991a03bb,2025-09-27,MP01,new,23,207,9,7
TRPJAI250927e47b589d,2025-09-27,RJ01,new,23,313,8,10
TRPSUR2509274110ff6c,2025-09-27,GJ01,repeated,7,75,7,5
TRPLUC2509274e55225f,2025-09-27,UP01,repeated,6,80,6,7
TRPVIS25092705bf4030,2025-09-27,AP01,new,13,144,10,9
TRPLUC2509278d56d4ca,2025-09-27,UP01,new,18,188,7,6
TRPIND250927e232acf3,2025-09-27,MP01,repeated,22,199,6,9
TRPSUR2509278160664e,2025-09-27,GJ01,repeated,10,99,7,7
TRPLUC250927ac8d363b,2025-09-27,UP01,repeated,10,116,6,8
TRPVAD250927c6769b36,2025-09-27,GJ02,repeated,14,130,5,7
TRPLUC250927b9d58124,2025-09-27,UP01,repeated,13,143,6,8
TRPJAI250927031aec96,2025-09-27,RJ01,new,25,337,9,9
TRPLUC250927fd83ccb1,2025-09-27,UP01,repeated,9,107,5,6
TRPLUC2509275ac332a8,2025-09-27,UP01,repeated,20,206,5,8
TRPSUR250927bf5c9bc8,2025-09-27,GJ01,repeated,7,75,6,8
TRPKOC250927825ad0c1,2025-09-27,KL01,repeated,37,438,7,8
TRPKOC250927c827887c,2025-09-27,KL01,new,22,273,10,8
TRPCHA25092795801ecd,2025-09-27,CH01,repeated,20,206,9,8
TRPJAI250927098a698c,2025-09-27,RJ01,repeated,28,373,8,9
TRPVAD25092775265f0e,2025-09-27,GJ02,repeated,16,146,6,8
TRPLUC250927ed40b2cc,2025-09-27,UP01,repeated,15,161,7,6
TRPJAI250927565612e7,2025-09-27,RJ01,new,27,361,9,10
TRPMYS25092783c5beb4,2025-09-27,KA01,new,10,135,9,8
TRPCHA250927f05e01fb,2025-09-27,CH01,new,17,179,8,9
TRPVAD250927cdfa949b,2025-09-27,GJ02,new,11,106,8,7
TRPKOC25092799ca4d7f,2025-09-27,KL01,repeated,21,262,8,9
TRPJAI250927a094a813,2025-09-27,RJ01,new,30,397,10,10
TRPLUC250927255614e4,2025-09-27,UP01,repeated,15,161,5,6
TRPCOI250927ff0d6d10,2025-09-27,TN01,repeated,9,95,7,7
TRPLUC250927f5b00386,2025-09-27,UP01,repeated,20,206,7,8
TRPLUC25092710383e63,2025-09-27,UP01,repeated,11,125,5,6
TRPLUC250927eb81ac2e,2025-09-27,UP01,repeated,20,206,5,8
TRPJAI250927b136769b,2025-09-27,RJ01,repeated,45,577,7,8
TRPJAI250927e0ba77de,2025-09-27,RJ01,repeated,31,409,9,8
TRPIND250927ea21f663,2025-09-27,MP01,repeated,11,111,9,9
