trip_id,date,city_id,passenger_type,distance_travelled(km),fare_amount,passenger_rating,driver_rating
TRPJAI25111318626a05,2025-11-13,RJ01,new,35,632,8,9
TRPKOC25111315ebb40f,2025-11-13,KL01,new,33,493,9,8
TRPKOC251113eb6aede6,2025-11-13,KL01,repeated,27,409,7,9
TRPJAI2511130a7027a0,2025-11-13,RJ01,new,19,360,8,10
TRPJAI25111360b6cde8,2025-11-13,RJ01,repeated,23,428,7,9
TRPCHA2511138892febb,2025-11-13,CH01,repeated,21,299,8,9
TRPIND251113f87df31f,2025-11-13,MP01,new,9,122,8,7
TRPKOC25111354f0dc3b,2025-11-13,KL01,new,23,353,10,10
TRPJAI2511132dc653f0,2025-11-13,RJ01,new,34,615,10,10
TRPCOI251113eee2d301,2025-11-13,TN01,repeated,16,215,7,8
TRPKOC25111389a7cdf7,2025-11-13,KL01,repeated,13,213,7,9
TRPKOC25111388870160,2025-11-13,KL01,repeated,20,311,4,2
TRPVIS251113f99c4794,2025-11-13,AP01,repeated,14,223,9,9
TRPJAI251113d2e4f134,2025-11-13,RJ01,new,20,377,8,8
TRPLUC251113727c7824,2025-11-13,UP01,repeated,10,146,6,7
TRPJAI2511139eab998b,2025-11-13,RJ01,new,17,326,9,10
TRPIND251113c416ec0a,2025-11-13,MP01,new,13,166,7,9
TRPSUR25111322667933,2025-11-13,GJ01,repeated,14,173,5,8
TRPJAI251113c9edb802,2025-11-13,RJ01,new,43,768,10,9
TRPSUR251113bc53634e,2025-11-13,GJ01,repeated,12,151,5,8
TRPKOC2511139a07ae03,2025-11-13,KL01,new,23,353,10,9
TRPMYS251113a48bc806,2025-11-13,KA01,new,12,215,9,9
TRPJAI251113f1bc9bf9,2025-11-13,RJ01,repeated,43,768,7,9
TRPSUR251113b44937de,2025-11-13,GJ01,repeated,14,173,5,5
TRPCOI251113d9bc2ab9,2025-11-13,TN01,repeated,20,263,8,6
TRPMYS251113f9fe5f09,2025-11-13,KA01,new,17,290,8,8
TRPCHA251113796167a3,2025-11-13,CH01,new,22,312,8,8
TRPMYS251113946bdff4,2025-11-13,KA01,new,17,290,8,9
TRPIND2511136f43d4ed,2025-11-13,MP01,repeated,23,276,9,9
TRPCOI25111376d6d23b,2025-11-13,TN01,new,20,263,7,8
TRPCOI25111342d1b30c,2025-11-13,TN01,new,11,155,8,8
TRPIND251113a85c7b28,2025-11-13,MP01,repeated,14,177,8,6
TRPCOI251113522acdc5,2025-11-13,TN01,repeated,13,179,6,7
TRPLUC251113a1bff721,2025-11-13,UP01,repeated,14,194,6,6
TRPKOC251113a6f7c508,2025-11-13,KL01,new,18,283,8,9
TRPJAI251113caea784a,2025-11-13,RJ01,repeated,45,802,7,10
TRPIND2511135b2af405,2025-11-13,MP01,new,19,232,7,8
TRPLUC251113a6136f23,2025-11-13,UP01,repeated,10,146,6,7
TRPLUC251113acfb99b4,2025-11-13,UP01,repeated,14,194,6,5
TRPJAI251113dc6ca8ab,2025-11-13,RJ01,new,28,513,9,8
TRPKOC25111389aaa683,2025-11-13,KL01,new,35,521,9,8
TRPJAI2511133de9e6a4,2025-11-13,RJ01,new,40,717,10,8
TRPVIS251113b3093df8,2025-11-13,AP01,repeated,23,349,8,8
TRPMYS251113cfa26c3c,2025-11-13,KA01,repeated,15,260,9,10
TRPKOC251113018a2402,2025-11-13,KL01,new,18,283,10,10
TRPVIS25111335df7455,2025-11-13,AP01,new,10,167,10,8
TRPKOC25111343f4a911,2025-11-13,KL01,new,25,381,10,9
TRPJAI2511133c8630b1,2025-11-13,RJ01,repeated,21,394,9,9
TRPJAI251113bdaf34ac,2025-11-13,RJ01,new,29,530,10,9
TRPIND251113c5dd3939,2025-11-13,MP01,repeated,10,133,8,9
TRPKOC2511139ea28c78,2025-11-13,KL01,repeated,38,563,8,10
TRPCHA251113c037dade,2025-11-13,CH01,repeated,30,416,6,9
TRPKOC251113884163ca,2025-11-13,KL01,new,38,563,10,8
TRPIND251113dbe83a83,2025-11-13,MP01,new,8,111,10,9
TRPJAI251113980cd99e,2025-11-13,RJ01,repeated,36,649,9,9
TRPIND251113b05e4e91,2025-11-13,MP01,repeated,24,287,8,7
TRPSUR2511132fbc02af,2025-11-13,GJ01,repeated,17,206,5,7
TRPJAI2511133fcb9cc7,2025-11-13,RJ01,new,23,428,10,9
TRPIND251113817f3fc9,2025-11-13,MP01,repeated,18,221,8,7
TRPKOC251113d433b361,2025-11-13,KL01,repeated,28,423,7,9
TRPVIS2511130c3899b1,2025-11-13,AP01,new,13,209,8,9
TRPIND251113cb759c4b,2025-11-13,MP01,new,11,144,7,9
TRPCHA25111316eec03e,2025-11-13,CH01,new,32,442,10,8
TRPCHA251113d6685cef,2025-11-13,CH01,new,30,416,10,8
TRPCHA251113c89e5415,2025-11-13,CH01,new,27,377,10,9
TRPCHA2511139a3b4924,2025-11-13,CH01,repeated,17,247,6,8
TRPIND251113ff6578b5,2025-11-13,MP01,new,11,144,7,9
TRPVIS2511135685f0df,2025-11-13,AP01,new,18,279,8,9
TRPJAI2511131890825c,2025-11-13,RJ01,new,16,309,10,10
TRPJAI251113cef1085c,2025-11-13,RJ01,repeated,36,649,7,9
TRPJAI25111350ff2a63,2025-11-13,RJ01,new,42,751,8,10
TRPVAD251113bfd2eb8d,2025-11-13,GJ02,repeated,17,188,6,7
TRPMYS2511133efcad86,2025-11-13,KA01,repeated,16,275,9,9
TRPJAI2511139b4375b4,2025-11-13,RJ01,repeated,24,445,9,8
TRPVAD2511139f7a3699,2025-11-13,GJ02,repeated,8,98,6,8
TRPCHA251113a3b4c8ab,2025-11-13,CH01,repeated,31,429,9,7
TRPLUC251113ae649fc6,2025-11-13,UP01,new,13,182,7,8
TRPJAI251113545ed685,2025-11-13,RJ01,new,44,785,8,9
TRPJAI2511135737991a,2025-11-13,RJ01,new,41,734,10,9
TRPCOI2511130f1ed93a,2025-11-13,TN01,new,10,143,9,7
TRPKOC25111354d07813,2025-11-13,KL01,repeated,26,395,8,9
TRPKOC251113b027744c,2025-11-13,KL01,new,37,549,10,8
TRPLUC25111368388f70,2025-11-13,UP01,new,9,134,7,6
TRPVIS25111346e0f2cb,2025-11-13,AP01,new,21,321,8,8
TRPMYS251113c8909358,2025-11-13,KA01,new,12,215,9,9
TRPJAI251113c69185c1,2025-11-13,RJ01,new,33,598,10,10
TRPVAD251113b1e6c0fc,2025-11-13,GJ02,repeated,7,88,5,5
TRPSUR2511135f70aafb,2025-11-13,GJ01,repeated,11,140,7,7
TRPSUR25111373b9e162,2025-11-13,GJ01,new,13,162,8,8
TRPJAI251113e0e71846,2025-11-13,RJ01,repeated,24,445,7,9
TRPJAI2511133b603531,2025-11-13,RJ01,new,24,445,9,10
TRPSUR251113149cdd11,2025-11-13,GJ01,repeated,14,173,6,8
