trip_id,date,city_id,passenger_type,distance_travelled(km),fare_amount,passenger_rating,driver_rating
TRPJAI251117ef69c713,2025-11-17,RJ01,repeated,17,241,7,9
TRPVIS2511178d168f2a,2025-11-17,AP01,new,32,315,9,9
TRPCHA251117a9f99c6d,2025-11-17,CH01,repeated,25,251,9,9
TRPLUC251117c7732467,2025-11-17,UP01,repeated,13,143,6,7
TRPSUR251117d06f7caf,2025-11-17,GJ01,repeated,8,83,7,5
TRPIND251117992ee626,2025-11-17,MP01,repeated,16,151,6,9
TRPVAD251117034cab20,2025-11-17,GJ02,repeated,11,106,7,6
TRPSUR251117ab980b74,2025-11-17,GJ01,repeated,5,59,6,7
TRPVAD251117ba4299d4,2025-11-17,GJ02,repeated,5,58,7,8
TRPSUR25111739524c69,2025-11-17,GJ01,repeated,12,115,6,5
TRPLUC25111728e0fd39,2025-11-17,UP01,repeated,19,197,6,5
TRPJAI251117d322025b,2025-11-17,RJ01,new,21,289,9,8
TRPIND25111711db10e1,2025-11-17,MP01,repeated,16,151,7,6
TRPMYS251117af8797a9,2025-11-17,KA01,repeated,23,265,9,8
TRPSUR25111704cfc7cd,2025-11-17,GJ01,repeated,11,107,5,8
TRPJAI2511177e1b9e66,2025-11-17,RJ01,new,16,229,10,8
TRPVAD25111700d0c385,2025-11-17,GJ02,repeated,15,138,6,7
TRPMYS251117e06d3225,2025-11-17,KA01,repeated,17,205,9,8
TRPIND2511171a1cbb0f,2025-11-17,MP01,new,18,167,7,7
TRPKOC251117a252c82a,2025-11-17,KL01,repeated,17,218,7,10
TRPSUR2511179538843e,2025-11-17,GJ01,repeated,14,131,6,6
TRPVIS2511174d232bec,2025-11-17,AP01,new,19,198,8,8
TRPVIS2511177de37001,2025-11-17,AP01,repeated,15,162,7,10
TRPLUC251117abb3c76f,2025-11-17,UP01,repeated,13,143,6,6
TRPJAI251117b2b6bc79,2025-11-17,RJ01,repeated,40,517,7,10
TRPSUR251117c1f979a6,2025-11-17,GJ01,repeated,11,107,5,8
TRPVAD251117e67d26a0,2025-11-17,GJ02,repeated,5,58,7,6
TRPVAD251117a1182494,2025-11-17,GJ02,repeated,11,106,5,7
TRPKOC251117bd3d880f,2025-11-17,KL01,repeated,31,372,8,8
TRPLUC2511171da41650,2025-11-17,UP01,repeated,15,161,7,6
TRPSUR2511173dc10443,2025-11-17,GJ01,repeated,11,107,5,8
TRPCHA251117f55f0bc6,2025-11-17,CH01,repeated,29,287,9,6
TRPVIS25111793eb500d,2025-11-17,AP01,new,18,189,8,9
TRPIND25111757c5c9c2,2025-11-17,MP01,new,17,159,7,7
TRPJAI25111757c64d6f,2025-11-17,RJ01,repeated,22,301,8,9
TRPMYS2511176a584855,2025-11-17,KA01,new,15,185,9,8
TRPSUR251117292647c8,2025-11-17,GJ01,repeated,5,59,7,8
TRPSUR251117ef8a06d5,2025-11-17,GJ01,repeated,16,147,5,8
TRPSUR25111757132600,2025-11-17,GJ01,repeated,17,155,5,6
TRPLUC25111745f04352,2025-11-17,UP01,repeated,12,134,7,8
TRPLUC251117669ab79d,2025-11-17,UP01,new,7,89,7,8
TRPJAI25111772219b5f,2025-11-17,RJ01,repeated,23,313,7,8
TRPIND251117e58eab16,2025-11-17,MP01,repeated,15,143,7,7
TRPSUR2511171e4da502,2025-11-17,GJ01,repeated,15,139,5,7
TRPVIS2511170083dfb8,2025-11-17,AP01,repeated,23,234,7,8
TRPSUR2511173339832e,2025-11-17,GJ01,repeated,11,107,5,5
TRPSUR251117f1b275c1,2025-11-17,GJ01,new,12,115,9,6
TRPLUC251117fbc7e12b,2025-11-17,UP01,repeated,14,152,6,5
TRPJAI2511179c85dd63,2025-11-17,RJ01,repeated,27,361,9,9
TRPJAI25111777d82091,2025-11-17,RJ01,repeated,34,445,8,8
TRPSUR2511170c2cef15,2025-11-17,GJ01,repeated,13,123,7,6
TRPVIS251117948ccb5d,2025-11-17,AP01,new,18,189,9,10
TRPMYS25111780001a49,2025-11-17,KA01,new,10,135,9,8
TRPSUR251117da6a954d,2025-11-17,GJ01,repeated,13,123,6,8
TRPVAD251117e7352ced,2025-11-17,GJ02,repeated,7,74,5,5
TRPJAI2511177537cafe,2025-11-17,RJ01,new,15,217,8,8
TRPLUC251117bcb3d9ad,2025-11-17,UP01,repeated,9,107,6,6
TRPJAI251117b8c8739d,2025-11-17,RJ01,repeated,18,253,8,10
TRPIND251117f6b7b219,2025-11-17,MP01,repeated,18,167,8,7
TRPLUC251117f850eabe,2025-11-17,UP01,new,15,161,7,8
TRPJAI25111761a092f8,2025-11-17,RJ01,new,34,445,10,9
TRPVAD251117397489f8,2025-11-17,GJ02,repeated,14,130,7,8
TRPSUR2511178583f220,2025-11-17,GJ01,new,10,99,7,6
TRPLUC2511177a557adb,2025-11-17,UP01,repeated,19,197,6,8
TRPJAI251117bddb4146,2025-11-17,RJ01,repeated,23,313,9,8
TRPKOC2511170470153d,2025-11-17,KL01,repeated,35,416,9,9
TRPCHA251117b60e534e,2025-11-17,CH01,new,17,179,8,9
TRPSUR2511178311fb5e,2025-11-17,GJ01,repeated,6,67,7,7
TRPVAD25111752ce352b,2025-11-17,GJ02,repeated,10,98,7,6
TRPKOC251117650a54fc,2025-11-17,KL01,repeated,14,185,8,8
TRPVAD2511175714ee4e,2025-11-17,GJ02,repeated,12,114,7,6
TRPSUR2511170e40f072,2025-11-17,GJ01,repeated,12,115,7,8
TRPCOI2511172a7e2fe6,2025-11-17,TN01,new,20,183,8,7
TRPVAD251117572891ad,2025-11-17,GJ02,new,10,98,9,7
TRPVAD251117574023ff,2025-11-17,GJ02,repeated,7,74,5,5
TRPSUR2511179a85a32b,2025-11-17,GJ01,repeated,10,99,5,7
TRPIND25111753b9ac4d,2025-11-17,MP01,repeated,13,127,9,7
TRPKOC251117f1396fdb,2025-11-17,KL01,repeated,35,416,7,10
TRPMYS251117ec53e3d9,2025-11-17,KA01,new,24,275,8,9
TRPIND2511170538d843,2025-11-17,MP01,repeated,23,207,8,9
TRPLUC251117e70e8325,2025-11-17,UP01,repeated,6,80,7,5
TRPKOC25111765c5a4cf,2025-11-17,KL01,new,38,449,8,8
TRPCHA251117f95b49e3,2025-11-17,CH01,repeated,23,233,6,6
TRPCOI251117c3e2c184,2025-11-17,TN01,repeated,13,127,9,6
TRPSUR251117e409a27a,2025-11-17,GJ01,repeated,14,131,6,5
TRPSUR25111792741363,2025-11-17,GJ01,repeated,6,67,5,8
TRPMYS251117f0498534,2025-11-17,KA01,repeated,8,115,9,9
TRPCHA25111792bc9bc2,2025-11-17,CH01,repeated,34,332,6,6
TRPSUR251117d33ab6b7,2025-11-17,GJ01,repeated,7,75,5,8
TRPSUR25111753913ec8,2025-11-17,GJ01,repeated,7,75,7,6
TRPLUC2511172d1403b2,2025-11-17,UP01,repeated,6,80,5,8
TRPSUR251117ed3f08fa,2025-11-17,GJ01,repeated,14,131,5,7
TRPKOC251117e036a20c,2025-11-17,KL01,new,20,251,8,10
TRPLUC2511176e2ac4ee,2025-11-17,UP01,repeated,7,89,5,7
TRPCHA25111727e3c5bb,2025-11-17,CH01,new,33,323,8,8
TRPIND251117df590d63,2025-11-17,MP01,new,10,103,10,9
TRPIND2511170fc89e6c,2025-11-17,MP01,new,8,87,9,8
TRPVAD2511172373b836,2025-11-17,GJ02,repeated,5,58,5,8
TRPKOC251117d17caed2,2025-11-17,KL01,new,10,141,10,8
TRPJAI251117ac94899d,2025-11-17,RJ01,new,38,493,10,9
TRPSUR2511176dba7ef0,2025-11-17,GJ01,repeated,16,147,6,8
TRPCHA2511174be245fe,2025-11-17,CH01,repeated,16,170,7,6
TRPKOC2511173ec0dba8,2025-11-17,KL01,new,31,372,9,8
TRPKOC25111737d1c0a6,2025-11-17,KL01,repeated,24,295,7,10
TRPIND2511173a3f299e,2025-11-17,MP01,repeated,14,135,6,9
TRPSUR251117f1ae03e1,2025-11-17,GJ01,repeated,6,67,6,5
TRPCOI2511172e7d8493,2025-11-17,TN01,repeated,18,167,8,8
TRPKOC251117ab9d6a1f,2025-11-17,KL01,repeated,25,306,9,9
TRPCOI251117b09a2d7e,2025-11-17,TN01,repeated,20,183,7,9
TRPSUR25111782b35e8d,2025-11-17,GJ01,repeated,5,59,6,8
TRPCHA251117b1785167,2025-11-17,CH01,repeated,22,224,8,8
TRPVAD25111745c6fe31,2025-11-17,GJ02,repeated,7,74,7,7
TRPCHA251117c13e813a,2025-11-17,CH01,new,29,287,8,8
TRPLUC251117ba0fd8d5,2025-11-17,UP01,repeated,11,125,7,6
TRPVAD2511177a8c7861,2025-11-17,GJ02,repeated,8,82,5,6
TRPCHA2511172d71bacb,2025-11-17,CH01,new,23,233,9,9
TRPCOI251117a726ab1d,2025-11-17,TN01,new,9,95,9,8
TRPSUR25111781cd3cf3,2025-11-17,GJ01,repeated,11,107,5,6
TRPJAI251117cc9ce930,2025-11-17,RJ01,new,33,433,9,10
TRPVAD25111709916989,2025-11-17,GJ02,repeated,13,122,6,7
TRPVIS25111774e5052e,2025-11-17,AP01,repeated,21,216,9,8
TRPLUC25111752209f15,2025-11-17,UP01,repeated,14,152,6,5
TRPSUR251117d0090daa,2025-11-17,GJ01,repeated,10,99,7,6
TRPLUC251117234cceae,2025-11-17,UP01,repeated,18,188,6,6
TRPJAI2511178b717824,2025-11-17,RJ01,repeated,30,397,9,10
TRPLUC2511177c8c8705,2025-11-17,UP01,repeated,17,179,5,7
TRPLUC25111755f5ed40,2025-11-17,UP01,repeated,20,206,7,8
TRPVIS2511170f430652,2025-11-17,AP01,repeated,16,171,7,9
TRPVIS2511176606ccec,2025-11-17,AP01,repeated,11,126,9,9
TRPCOI251117aa6ecd83,2025-11-17,TN01,repeated,10,103,8,9
TRPIND251117a3b6ea07,2025-11-17,MP01,repeated,13,127,6,8
TRPSUR251117abe80cb2,2025-11-17,GJ01,repeated,10,99,7,5
TRPIND251117eec89047,2025-11-17,MP01,repeated,19,175,6,8
TRPIND251117263649e2,2025-11-17,MP01,new,17,159,9,9
TRPLUC251117699139a9,2025-11-17,UP01,repeated,6,80,5,8
TRPVAD2511178b3e5b75,2025-11-17,GJ02,repeated,16,146,5,8
TRPKOC2511178b0e064b,2025-11-17,KL01,repeated,25,306,9,8
TRPCOI25111768ca0c5d,2025-11-17,TN01,repeated,21,191,7,6
TRPSUR2511170c59ea89,2025-11-17,GJ01,repeated,8,83,6,7
TRPLUC2511179a0a1e7b,2025-11-17,UP01,repeated,20,206,6,6
TRPJAI251117de321bfe,2025-11-17,RJ01,new,19,265,8,10
TRPLUC251117a58f2cc6,2025-11-17,UP01,repeated,14,152,5,6
TRPLUC25111735dd453a,2025-11-17,UP01,repeated,13,143,6,5
TRPSUR251117e4c058e0,2025-11-17,GJ01,repeated,6,67,7,6
TRPCOI2511173bfde812,2025-11-17,TN01,repeated,9,95,9,6
