trip_id,date,city_id,passenger_type,distance_travelled(km),fare_amount,passenger_rating,driver_rating
TRPIND2508152c5c442b,2025-08-15,MP01,repeated,8,87,8,8
TRPSUR250815793e51b7,2025-08-15,GJ01,repeated,16,147,6,5
TRPJAI250815487653fb,2025-08-15,RJ01,repeated,21,289,8,8
TRPSUR250815092ecd60,2025-08-15,GJ01,repeated,10,99,7,8
TRPKOC250815e6e6b9ea,2025-08-15,KL01,repeated,38,449,7,8
TRPCOI2508150c51df9b,2025-08-15,TN01,repeated,19,175,9,8
TRPVIS250815c77a55b3,2025-08-15,AP01,repeated,23,234,8,8
TRPCOI250815e995155d,2025-08-15,TN01,new,17,159,7,8
TRPVIS25081555109b12,2025-08-15,AP01,repeated,33,324,8,10
TRPCOI2508157be18b7a,2025-08-15,TN01,repeated,17,159,6,6
TRPSUR250815c40e7e80,2025-08-15,GJ01,repeated,11,107,6,5
TRPSUR25081599e25224,2025-08-15,GJ01,repeated,9,91,6,8
TRPCOI2508153e35d47d,2025-08-15,TN01,new,22,199,10,7
TRPIND25081565ba586f,2025-08-15,MP01,repeated,25,223,8,9
TRPLUC250815c92d374b,2025-08-15,UP01,repeated,6,80,5,5
TRPCHA250815a639ff6c,2025-08-15,CH01,repeated,16,170,6,9
TRPIND2508158105a783,2025-08-15,MP01,repeated,16,151,8,8
TRPVIS2508151a1f6de0,2025-08-15,AP01,repeated,24,243,9,8
TRPIND250815e1e16a6c,2025-08-15,MP01,repeated,15,143,9,9
TRPLUC25081599b39b2b,2025-08-15,UP01,repeated,7,89,7,6
TRPJAI250815586058ef,2025-08-15,RJ01,repeated,36,469,7,9
TRPVAD25081576641d6d,2025-08-15,GJ02,new,15,138,7,8
TRPCHA2508159e34e45c,2025-08-15,CH01,repeated,18,188,6,8
TRPLUC250815ebb13706,2025-08-15,UP01,new,18,188,8,7
TRPLUC25081584b7cb10,2025-08-15,UP01,repeated,9,107,5,8
TRPKOC250815194de0ca,2025-08-15,KL01,repeated,23,284,9,10
TRPSUR250815cb0de5d0,2025-08-15,GJ01,repeated,9,91,7,7
TRPVIS2508153ece8bf5,2025-08-15,AP01,repeated,13,144,9,10
TRPIND250815156f265c,2025-08-15,MP01,new,9,95,9,9
TRPCOI2508157cdadbd4,2025-08-15,TN01,repeated,17,159,6,8
TRPSUR2508154054f78e,2025-08-15,GJ01,new,14,131,7,8
TRPCOI250815e0d09824,2025-08-15,TN01,repeated,14,135,6,6
TRPCOI2508154db5c7be,2025-08-15,TN01,repeated,20,183,8,8
TRPSUR250815e0427a6c,2025-08-15,GJ01,new,7,75,8,6
TRPMYS25081519aacd28,2025-08-15,KA01,repeated,13,165,8,9
TRPIND250815ad3619d7,2025-08-15,MP01,repeated,18,167,9,7
TRPCOI250815ff996c2a,2025-08-15,TN01,repeated,15,143,7,8
TRPKOC250815c9d03077,2025-08-15,KL01,new,16,207,10,9
TRPCOI250815f9c9f627,2025-08-15,TN01,new,10,103,8,8
TRPIND25081592bd0edc,2025-08-15,MP01,new,11,111,9,8
TRPVAD250815d491036d,2025-08-15,GJ02,repeated,11,106,7,7
TRPKOC250815a65847cb,2025-08-15,KL01,repeated,38,449,7,9
TRPJAI250815c67dce65,2025-08-15,RJ01,repeated,44,565,8,8
TRPSUR25081521b7911a,2025-08-15,GJ01,new,17,155,7,7
TRPJAI250815963dfc52,2025-08-15,RJ01,new,18,253,10,8
TRPJAI250815ff3ee1e1,2025-08-15,RJ01,repeated,37,481,7,8
TRPSUR250815bf9636a6,2025-08-15,GJ01,new,9,91,8,8
TRPCOI250815333cecd1,2025-08-15,TN01,repeated,21,191,8,6
TRPSUR2508156032edc8,2025-08-15,GJ01,repeated,14,131,7,8
TRPMYS250815adf9fd16,2025-08-15,KA01,new,12,155,8,10
TRPKOC250815fb3cb15b,2025-08-15,KL01,new,13,174,8,10
TRPCHA250815ff0fcd85,2025-08-15,CH01,new,27,269,8,7
TRPIND2508153964ef8b,2025-08-15,MP01,new,11,111,8,7
TRPLUC2508159ed423e4,2025-08-15,UP01,repeated,7,89,6,7
TRPVAD2508153c929f23,2025-08-15,GJ02,repeated,17,154,7,5
TRPCHA250815daa9827f,2025-08-15,CH01,new,17,179,8,7
TRPJAI250815702ac554,2025-08-15,RJ01,repeated,25,337,7,10
TRPLUC2508150879b93e,2025-08-15,UP01,repeated,19,197,6,7
TRPCHA25081523b2393c,2025-08-15,CH01,repeated,25,251,9,6
TRPVAD2508151e9eeb8d,2025-08-15,GJ02,new,13,122,7,6
TRPIND250815af586b34,2025-08-15,MP01,new,14,135,8,8
TRPJAI250815106c1928,2025-08-15,RJ01,repeated,32,421,7,9
TRPSUR250815a5d7c0c4,2025-08-15,GJ01,new,12,115,9,7
TRPVIS250815965d9e34,2025-08-15,AP01,repeated,19,198,8,10
TRPIND250815f597d399,2025-08-15,MP01,repeated,24,215,8,9
TRPJAI250815ee0943a2,2025-08-15,RJ01,new,34,445,10,8
TRPKOC250815577befb4,2025-08-15,KL01,repeated,21,262,9,8
TRPJAI250815ebdc3396,2025-08-15,RJ01,repeated,34,445,8,10
TRPSUR250815aeaf904c,2025-08-15,GJ01,repeated,5,59,6,5
TRPVAD250815124d19c9,2025-08-15,GJ02,new,15,138,8,8
TRPLUC25081573619706,2025-08-15,UP01,repeated,18,188,7,7
TRPIND25081502a81b7c,2025-08-15,MP01,repeated,14,135,9,9
TRPSUR2508158bece0b6,2025-08-15,GJ01,repeated,9,91,7,8
TRPVIS250815e656ce0d,2025-08-15,AP01,new,28,279,10,10
TRPVAD25081584cbd549,2025-08-15,GJ02,repeated,6,66,7,7
TRPSUR25081524e6a2b7,2025-08-15,GJ01,repeated,15,139,5,7
