trip_id,date,city_id,passenger_type,distance_travelled(km),fare_amount,passenger_rating,driver_rating
TRPKOC251012eb51192b,2025-10-12,KL01,repeated,24,295,9,10
TRPSUR25101296689e72,2025-10-12,GJ01,repeated,15,139,7,8
TRPVIS2510122ff7a403,2025-10-12,AP01,repeated,18,189,9,9
TRPIND251012b7bc4705,2025-10-12,MP01,new,13,127,10,7
TRPCHA25101234254b78,2025-10-12,CH01,repeated,21,215,7,7
TRPJAI251012b85b8a37,2025-10-12,RJ01,new,42,541,10,9
TRPCHA251012b6fbec80,2025-10-12,CH01,repeated,12,134,9,7
TRPIND251012ff0b7284,2025-10-12,MP01,new,14,135,8,7
TRPVAD2510125458053a,2025-10-12,GJ02,new,12,114,8,7
TRPJAI25101256c29e43,2025-10-12,RJ01,new,42,541,10,9
TRPCOI25101268c73423,2025-10-12,TN01,new,22,199,8,9
TRPJAI25101225641589,2025-10-12,RJ01,new,44,565,10,9
TRPCHA2510122db59b68,2025-10-12,CH01,repeated,15,161,7,9
TRPLUC251012ba849ae6,2025-10-12,UP01,repeated,13,143,5,5
TRPLUC25101233f5a856,2025-10-12,UP01,repeated,10,116,7,5
TRPJAI25101281425c03,2025-10-12,RJ01,new,28,373,8,8
TRPJAI25101211f30c8c,2025-10-12,RJ01,new,31,409,9,9
TRPKOC251012ce7d52ac,2025-10-12,KL01,repeated,14,185,8,8
TRPVAD251012be5cf241,2025-10-12,GJ02,new,11,106,7,8
TRPSUR25101214fab55d,2025-10-12,GJ01,repeated,15,139,5,6
TRPVAD25101274cd627b,2025-10-12,GJ02,repeated,13,122,6,5
TRPIND2510123ca3da30,2025-10-12,MP01,repeated,14,135,7,7
TRPJAI251012a96b3221,2025-10-12,RJ01,repeated,20,277,8,9
TRPLUC251012ba9d8e0f,2025-10-12,UP01,repeated,11,125,7,5
TRPVIS2510129849e1fd,2025-10-12,AP01,new,34,333,9,10
TRPCHA2510129602f593,2025-10-12,CH01,new,12,134,7,9
TRPLUC251012d639f4c8,2025-10-12,UP01,new,16,170,9,6
TRPLUC25101237615260,2025-10-12,UP01,new,11,125,7,8
TRPVIS2510124ce88b17,2025-10-12,AP01,repeated,16,171,9,8
TRPVAD251012b6e9b2da,2025-10-12,GJ02,repeated,9,90,6,8
TRPLUC251012425e145b,2025-10-12,UP01,repeated,16,170,6,6
TRPCOI251012ad1ed40f,2025-10-12,TN01,new,12,119,7,9
TRPCHA25101200bad878,2025-10-12,CH01,repeated,13,143,6,8
TRPVAD251012b86351b7,2025-10-12,GJ02,repeated,16,146,5,7
TRPIND251012a0c171b6,2025-10-12,MP01,repeated,14,135,7,9
TRPSUR251012f3182fbb,2025-10-12,GJ01,repeated,7,75,6,8
TRPLUC2510127726ab04,2025-10-12,UP01,new,17,179,7,7
TRPIND251012d8bfa4bf,2025-10-12,MP01,repeated,23,207,6,9
TRPCOI251012e67c6a58,2025-10-12,TN01,new,16,151,10,8
TRPKOC251012b7afa2a2,2025-10-12,KL01,repeated,34,405,7,9
TRPIND25101275eb4987,2025-10-12,MP01,new,9,95,9,7
TRPIND2510127eaae617,2025-10-12,MP01,repeated,15,143,8,8
TRPSUR251012077485c8,2025-10-12,GJ01,repeated,16,147,5,6
TRPSUR25101261b1cf2e,2025-10-12,GJ01,repeated,10,99,4,1
TRPLUC25101257dc4249,2025-10-12,UP01,repeated,18,188,7,5
TRPLUC2510120179034f,2025-10-12,UP01,new,20,206,8,7
TRPVIS25101204318c2d,2025-10-12,AP01,repeated,34,333,8,9
TRPLUC2510121481bb3c,2025-10-12,UP01,repeated,19,197,5,7
TRPSUR251012383b2fe5,2025-10-12,GJ01,new,5,59,7,6
TRPCHA251012dcf681a3,2025-10-12,CH01,repeated,15,161,8,9
TRPJAI251012b1aa980d,2025-10-12,RJ01,new,28,373,8,8
TRPLUC251012b948bb16,2025-10-12,UP01,repeated,10,116,7,6
TRPCOI25101237df494b,2025-10-12,TN01,repeated,22,199,6,6
TRPCHA251012e9325e63,2025-10-12,CH01,new,12,134,10,9
TRPIND25101265d50b1a,2025-10-12,MP01,repeated,12,119,6,9
TRPKOC2510126f8464c3,2025-10-12,KL01,repeated,34,405,7,8
TRPCOI2510129d0d20b9,2025-10-12,TN01,repeated,14,135,9,7
TRPKOC251012a760ac87,2025-10-12,KL01,new,10,141,10,10
TRPSUR251012009cb7a9,2025-10-12,GJ01,repeated,11,107,5,7
TRPVIS25101211300352,2025-10-12,AP01,repeated,12,135,7,10
TRPLUC2510124816523d,2025-10-12,UP01,repeated,15,161,6,7
TRPJAI25101288da5b31,2025-10-12,RJ01,repeated,22,301,8,9
TRPKOC251012686bee5b,2025-10-12,KL01,repeated,21,262,9,8
TRPCHA25101270fbf9e9,2025-10-12,CH01,new,14,152,9,8
TRPJAI251012824e2c27,2025-10-12,RJ01,new,23,313,9,8
TRPSUR2510128de78f84,2025-10-12,GJ01,repeated,10,99,5,7
TRPVAD251012fec86dfb,2025-10-12,GJ02,repeated,18,162,6,7
TRPSUR251012328a8412,2025-10-12,GJ01,repeated,10,99,7,7
TRPSUR2510125c177d66,2025-10-12,GJ01,new,7,75,8,6
TRPVAD251012537ae752,2025-10-12,GJ02,repeated,12,114,6,6
TRPLUC251012783ca8c3,2025-10-12,UP01,new,14,152,7,6
TRPIND251012f34ac2a7,2025-10-12,MP01,repeated,16,151,8,7
TRPMYS2510124e113ae8,2025-10-12,KA01,new,17,205,10,10
TRPVAD25101289ce2481,2025-10-12,GJ02,new,16,146,7,6
TRPKOC2510127c1526a3,2025-10-12,KL01,repeated,30,361,9,9
TRPSUR25101222f07e95,2025-10-12,GJ01,repeated,11,107,5,8
TRPVAD2510126da76f93,2025-10-12,GJ02,repeated,9,90,7,8
TRPLUC2510126d15faf2,2025-10-12,UP01,repeated,14,152,7,7
TRPIND2510127e9d1d1c,2025-10-12,MP01,new,13,127,7,9
TRPSUR2510122ee7b15d,2025-10-12,GJ01,repeated,11,107,5,5
TRPCHA2510123f6a7756,2025-10-12,CH01,new,30,296,9,7
TRPVIS25101258072f33,2025-10-12,AP01,repeated,35,342,7,10
TRPCHA25101277af4840,2025-10-12,CH01,repeated,31,305,9,9
TRPLUC2510125e6c9fae,2025-10-12,UP01,repeated,7,89,7,7
TRPCHA2510126f1d3b13,2025-10-12,CH01,repeated,15,161,9,7
TRPIND2510127ede0972,2025-10-12,MP01,repeated,11,111,8,9
TRPJAI2510128c3d25fb,2025-10-12,RJ01,repeated,36,469,8,10
TRPKOC251012432b8696,2025-10-12,KL01,repeated,35,416,9,10
TRPVAD251012489995e0,2025-10-12,GJ02,repeated,10,98,5,5
TRPJAI25101277c14f71,2025-10-12,RJ01,repeated,39,505,9,10
TRPCHA251012afc9fe4d,2025-10-12,CH01,new,28,278,8,8
TRPLUC251012ce70d97a,2025-10-12,UP01,new,15,161,7,7
TRPVAD251012e5046dfe,2025-10-12,GJ02,new,5,58,8,6
TRPKOC251012d20044da,2025-10-12,KL01,new,26,317,10,10
TRPLUC25101289d6c41d,2025-10-12,UP01,repeated,17,179,6,6
TRPLUC25101247a95bc5,2025-10-12,UP01,new,8,98,8,8
TRPLUC25101212b50f1b,2025-10-12,UP01,new,7,89,9,6
TRPSUR251012f4baa2c6,2025-10-12,GJ01,repeated,5,59,5,5
TRPJAI25101238dc633a,2025-10-12,RJ01,repeated,43,553,7,8
TRPKOC251012c7daf2fc,2025-10-12,KL01,repeated,19,240,7,10
TRPJAI25101228fa5f40,2025-10-12,RJ01,new,44,565,8,9
TRPVIS25101269538957,2025-10-12,AP01,new,26,261,8,8
TRPVIS251012b6e8b440,2025-10-12,AP01,new,22,225,9,10
TRPLUC251012811d225e,2025-10-12,UP01,repeated,12,134,6,8
TRPKOC251012915b509a,2025-10-12,KL01,repeated,36,427,7,9
TRPKOC2510121b393eeb,2025-10-12,KL01,repeated,18,229,7,8
TRPSUR25101295ef958a,2025-10-12,GJ01,repeated,7,75,6,8
TRPVAD251012d3737411,2025-10-12,GJ02,new,10,98,9,7
TRPSUR251012c19d9112,2025-10-12,GJ01,repeated,11,107,5,6
TRPJAI251012b35c9d54,2025-10-12,RJ01,new,18,253,8,8
TRPVAD251012a531eeaa,2025-10-12,GJ02,repeated,17,154,7,7
TRPIND251012b256ca36,2025-10-12,MP01,repeated,14,135,9,7
TRPLUC251012d2d56764,2025-10-12,UP01,repeated,7,89,7,5
TRPSUR2510123e0a89b0,2025-10-12,GJ01,repeated,13,123,6,6
TRPLUC251012f373ff85,2025-10-12,UP01,new,19,197,7,8
TRPJAI25101207b6b504,2025-10-12,RJ01,repeated,40,517,8,10
TRPCHA2510121632511a,2025-10-12,CH01,new,14,152,7,8
TRPKOC2510128e936955,2025-10-12,KL01,new,28,339,9,10
TRPSUR251012a4192671,2025-10-12,GJ01,repeated,10,99,7,8
TRPJAI25101270a857ab,2025-10-12,RJ01,repeated,43,553,8,8
TRPKOC2510123017de57,2025-10-12,KL01,repeated,19,240,9,8
TRPLUC251012605b690b,2025-10-12,UP01,repeated,7,89,5,6
TRPCOI2510121fca2844,2025-10-12,TN01,repeated,18,167,7,8
TRPLUC2510126151de09,2025-10-12,UP01,repeated,17,179,5,6
TRPSUR25101217fceb85,2025-10-12,GJ01,repeated,15,139,6,8
TRPKOC251012c8e8fcc7,2025-10-12,KL01,repeated,35,416,7,8
TRPVAD2510126046a124,2025-10-12,GJ02,repeated,11,106,7,7
TRPLUC251012822b28ad,2025-10-12,UP01,new,17,179,8,6
TRPLUC2510129f3277bf,2025-10-12,UP01,repeated,16,170,6,7
TRPLUC251012897d92dc,2025-10-12,UP01,new,20,206,8,7
TRPCHA2510127b05a6b5,2025-10-12,CH01,new,23,233,9,8
TRPKOC2510122fbffe27,2025-10-12,KL01,new,12,163,8,9
