trip_id,date,city_id,passenger_type,distance_travelled(km),fare_amount,passenger_rating,driver_rating
TRPSUR2510139670220d,2025-10-13,GJ01,new,12,115,8,8
TRPVAD251013b511ec4e,2025-10-13,GJ02,repeated,10,98,7,7
TRPVIS25101364996af6,2025-10-13,AP01,repeated,17,180,8,8
TRPSUR25101319fe6ca0,2025-10-13,GJ01,repeated,7,75,5,5
TRPLUC251013040efaaf,2025-10-13,UP01,repeated,6,80,6,7
TRPVIS251013d375658a,2025-10-13,AP01,repeated,21,216,7,10
TRPLUC2510138a580e52,2025-10-13,UP01,repeated,5,71,7,8
TRPSUR251013138897c4,2025-10-13,GJ01,new,9,91,9,8
TRPLUC251013bf89a452,2025-10-13,UP01,repeated,6,80,7,7
TRPIND25101317fd02fa,2025-10-13,MP01,repeated,17,159,9,6
TRPKOC251013469ea4b7,2025-10-13,KL01,repeated,18,229,7,8
TRPVIS251013b5207713,2025-10-13,AP01,repeated,20,207,7,9
TRPCOI251013d3103ced,2025-10-13,TN01,repeated,15,143,6,8
TRPIND251013d6230dc4,2025-10-13,MP01,new,18,167,8,9
TRPVAD25101389d3e011,2025-10-13,GJ02,repeated,8,82,6,7
TRPLUC25101372ff235f,2025-10-13,UP01,repeated,12,134,5,8
TRPCOI251013afa50a8d,2025-10-13,TN01,repeated,15,143,8,9
TRPLUC251013cf52dcf6,2025-10-13,UP01,repeated,7,89,5,7
TRPVAD251013d9b4c1cb,2025-10-13,GJ02,repeated,14,130,7,5
TRPIND2510130852e5c5,2025-10-13,MP01,new,20,183,10,9
TRPJAI251013589a8507,2025-10-13,RJ01,new,36,469,9,10
TRPLUC2510134de14d79,2025-10-13,UP01,repeated,14,152,5,5
TRPJAI25101350211f25,2025-10-13,RJ01,repeated,29,385,9,9
TRPJAI2510130dad2b03,2025-10-13,RJ01,repeated,43,553,7,9
TRPSUR251013b8575524,2025-10-13,GJ01,repeated,8,83,7,7
TRPSUR251013c56b17f3,2025-10-13,GJ01,repeated,9,91,5,6
TRPLUC2510134092d1fd,2025-10-13,UP01,new,8,98,8,6
TRPLUC251013772f1c09,2025-10-13,UP01,repeated,15,161,6,7
TRPKOC2510138e98d17f,2025-10-13,KL01,repeated,36,427,8,10
TRPVAD251013de5ada36,2025-10-13,GJ02,repeated,13,122,6,6
TRPCOI251013c32cb22e,2025-10-13,TN01,new,22,199,9,9
TRPCHA251013ad8778f2,2025-10-13,CH01,repeated,20,206,7,8
TRPJAI251013869a9e44,2025-10-13,RJ01,repeated,27,361,9,8
TRPLUC25101391e81b18,2025-10-13,UP01,repeated,18,188,6,5
TRPSUR251013928702fe,2025-10-13,GJ01,repeated,10,99,5,5
TRPLUC251013f5e13087,2025-10-13,UP01,repeated,8,98,7,6
TRPLUC25101347d995fc,2025-10-13,UP01,new,9,107,8,6
TRPSUR251013244addc4,2025-10-13,GJ01,repeated,17,155,7,8
TRPLUC251013a8cbac74,2025-10-13,UP01,repeated,16,170,7,6
TRPIND251013b747cdf9,2025-10-13,MP01,repeated,19,175,9,9
TRPSUR251013d27f5d9a,2025-10-13,GJ01,repeated,7,75,5,7
TRPLUC251013fc390d64,2025-10-13,UP01,new,17,179,9,8
TRPCOI251013fe94f943,2025-10-13,TN01,new,21,191,7,9
TRPCOI2510133251f967,2025-10-13,TN01,repeated,19,175,8,9
TRPSUR2510131a5a8e36,2025-10-13,GJ01,repeated,6,67,5,5
TRPVIS2510130a646139,2025-10-13,AP01,repeated,29,288,8,9
TRPVAD2510136f3720b1,2025-10-13,GJ02,new,10,98,9,7
TRPMYS251013f4918df4,2025-10-13,KA01,repeated,13,165,7,10
TRPJAI251013d07636cf,2025-10-13,RJ01,repeated,17,241,8,10
TRPJAI25101365c435cd,2025-10-13,RJ01,repeated,29,385,9,8
TRPKOC251013e766c128,2025-10-13,KL01,new,16,207,10,9
TRPKOC251013b11cf767,2025-10-13,KL01,repeated,28,339,9,9
TRPCHA251013039a729c,2025-10-13,CH01,repeated,16,170,6,6
TRPJAI25101309b98887,2025-10-13,RJ01,new,31,409,9,10
TRPSUR2510137735c201,2025-10-13,GJ01,repeated,11,107,5,6
TRPVAD251013e18c5dcf,2025-10-13,GJ02,repeated,14,130,6,6
TRPMYS251013f9f9f618,2025-10-13,KA01,repeated,22,255,8,9
TRPCHA2510133e5a4eaa,2025-10-13,CH01,repeated,34,332,7,8
TRPVIS251013c6f17676,2025-10-13,AP01,new,21,216,10,10
TRPJAI251013d7f41c51,2025-10-13,RJ01,repeated,35,457,9,9
TRPSUR251013835f8db0,2025-10-13,GJ01,repeated,17,155,5,6
TRPVAD251013ac285b30,2025-10-13,GJ02,repeated,7,74,6,7
TRPLUC2510134b89cbb8,2025-10-13,UP01,repeated,11,125,6,8
TRPSUR251013cc81539a,2025-10-13,GJ01,repeated,7,75,6,5
TRPVIS251013b0d299ec,2025-10-13,AP01,repeated,12,135,9,9
TRPLUC2510132f16adce,2025-10-13,UP01,repeated,16,170,7,8
TRPJAI2510131321e32d,2025-10-13,RJ01,repeated,26,349,8,8
TRPJAI251013aad01f30,2025-10-13,RJ01,new,22,301,8,10
TRPCOI25101358618945,2025-10-13,TN01,repeated,17,159,7,7
TRPKOC2510130c05210c,2025-10-13,KL01,repeated,18,229,8,9
TRPSUR251013cc571f9d,2025-10-13,GJ01,new,12,115,8,7
TRPSUR251013ebb530a0,2025-10-13,GJ01,repeated,8,83,7,8
TRPLUC251013eeb51c34,2025-10-13,UP01,repeated,17,179,6,5
TRPKOC251013e983a8d5,2025-10-13,KL01,new,21,262,8,10
TRPVAD251013ab6d88e9,2025-10-13,GJ02,repeated,5,58,7,6
TRPLUC251013455ca512,2025-10-13,UP01,repeated,13,143,7,7
TRPJAI251013fb3843a8,2025-10-13,RJ01,repeated,32,421,9,10
TRPVIS251013e8784bd3,2025-10-13,AP01,new,19,198,8,8
TRPVAD25101329801515,2025-10-13,GJ02,new,18,162,7,8
TRPSUR251013b5ce4a4a,2025-10-13,GJ01,repeated,5,59,5,6
TRPSUR2510138d353c12,2025-10-13,GJ01,repeated,8,83,7,6
TRPCOI251013fa650977,2025-10-13,TN01,new,13,127,10,7
TRPLUC25101302047353,2025-10-13,UP01,repeated,6,80,5,7
TRPVIS25101345f0d4a4,2025-10-13,AP01,repeated,31,306,7,9
TRPIND25101323e8acb3,2025-10-13,MP01,new,23,207,7,8
TRPSUR2510132c2e3e3b,2025-10-13,GJ01,repeated,6,67,6,7
TRPKOC25101391a788bb,2025-10-13,KL01,new,10,141,10,9
TRPLUC251013c466b608,2025-10-13,UP01,new,6,80,7,6
TRPVIS251013d3847498,2025-10-13,AP01,new,17,180,10,10
TRPJAI2510134cf82580,2025-10-13,RJ01,repeated,45,577,8,9
TRPCHA251013982f08b3,2025-10-13,CH01,repeated,34,332,8,7
TRPLUC2510131876ddff,2025-10-13,UP01,repeated,7,89,6,8
TRPKOC2510133c1e2295,2025-10-13,KL01,repeated,34,405,9,8
TRPMYS251013c8199bda,2025-10-13,KA01,new,18,215,10,9
TRPVIS251013f424a569,2025-10-13,AP01,new,23,234,9,9
TRPVAD251013782361d0,2025-10-13,GJ02,repeated,16,146,6,6
TRPLUC25101316144a94,2025-10-13,UP01,repeated,15,161,5,8
TRPSUR25101372e43e26,2025-10-13,GJ01,repeated,5,59,5,6
TRPCHA2510138e85b970,2025-10-13,CH01,repeated,26,260,8,9
TRPKOC251013980b661a,2025-10-13,KL01,repeated,30,361,9,9
TRPLUC251013d655a5fb,2025-10-13,UP01,repeated,8,98,7,5
TRPLUC2510130f133b20,2025-10-13,UP01,new,16,170,9,8
TRPCOI251013557fb24c,2025-10-13,TN01,new,19,175,7,9
TRPCHA251013a465119c,2025-10-13,CH01,repeated,21,215,9,9
TRPCOI25101306723e35,2025-10-13,TN01,new,9,95,10,9
TRPSUR25101328fc5051,2025-10-13,GJ01,repeated,17,155,7,6
TRPSUR251013d13db93d,2025-10-13,GJ01,new,8,83,8,6
TRPSUR251013fe5fb24f,2025-10-13,GJ01,new,7,75,7,8
TRPKOC2510137f59059c,2025-10-13,KL01,new,16,207,8,8
TRPKOC251013bfd64418,2025-10-13,KL01,repeated,24,295,7,9
TRPLUC25101393157c84,2025-10-13,UP01,new,13,143,7,7
TRPLUC25101312a668ae,2025-10-13,UP01,repeated,5,71,5,6
TRPLUC251013fbf1a120,2025-10-13,UP01,repeated,8,98,7,5
TRPLUC251013045df5b3,2025-10-13,UP01,new,5,71,9,6
TRPVIS251013eb568b41,2025-10-13,AP01,new,21,216,9,9
TRPVAD251013ca6d36b3,2025-10-13,GJ02,repeated,11,106,5,6
TRPJAI251013825bad7e,2025-10-13,RJ01,new,43,553,8,10
TRPCHA251013cf69bf5f,2025-10-13,CH01,repeated,26,260,6,9
TRPCOI2510136bbb6f01,2025-10-13,TN01,new,15,143,7,8
TRPJAI2510132234914d,2025-10-13,RJ01,new,24,325,8,10
TRPLUC251013c325dc80,2025-10-13,UP01,repeated,13,143,6,8
TRPKOC251013850286f8,2025-10-13,KL01,repeated,19,240,9,8
TRPCHA2510131b59bf67,2025-10-13,CH01,new,20,206,8,9
TRPCOI251013b8eb1562,2025-10-13,TN01,new,20,183,9,8
TRPVIS25101348784ed4,2025-10-13,AP01,new,27,270,9,10
TRPLUC251013ffcdf8df,2025-10-13,UP01,repeated,12,134,5,6
TRPCOI2510132dc77f0c,2025-10-13,TN01,new,16,151,9,8
TRPCHA2510131c5aa82b,2025-10-13,CH01,repeated,12,134,9,8
TRPKOC251013e1b1b45f,2025-10-13,KL01,repeated,37,438,9,8
TRPSUR251013bf19cda5,2025-10-13,GJ01,repeated,16,147,5,6
TRPLUC25101371faa73b,2025-10-13,UP01,repeated,10,116,5,6
TRPLUC251013b152b488,2025-10-13,UP01,repeated,12,134,6,8
TRPJAI2510136ffc0968,2025-10-13,RJ01,repeated,17,241,9,10
TRPVIS2510133c4e850b,2025-10-13,AP01,repeated,19,198,7,8
TRPVAD25101323dd16f4,2025-10-13,GJ02,repeated,7,74,5,8
TRPSUR25101396eb73da,2025-10-13,GJ01,repeated,6,67,5,7
TRPVAD25101377f5552a,2025-10-13,GJ02,new,12,114,9,8
TRPSUR251013d44dc772,2025-10-13,GJ01,repeated,7,75,6,7
TRPLUC25101322bede2e,2025-10-13,UP01,repeated,5,71,7,7
TRPSUR251013600e8469,2025-10-13,GJ01,repeated,16,147,5,7
TRPLUC251013b76103a8,2025-10-13,UP01,repeated,8,98,6,5
TRPSUR2510139d00a837,2025-10-13,GJ01,repeated,9,91,5,7
TRPJAI25101321d7404c,2025-10-13,RJ01,new,38,493,8,9
TRPVAD251013645262a0,2025-10-13,GJ02,repeated,13,122,7,7
TRPCHA251013a6bec7fc,2025-10-13,CH01,new,33,323,7,9
TRPKOC25101364badc57,2025-10-13,KL01,new,28,339,8,9
TRPJAI251013d2fb72ad,2025-10-13,RJ01,repeated,27,361,8,8
TRPKOC2510134da34a1a,2025-10-13,KL01,repeated,31,372,7,9
TRPIND251013fb63fd73,2025-10-13,MP01,repeated,24,215,7,8
TRPIND251013a4d5e1b4,2025-10-13,MP01,repeated,8,87,8,9
TRPIND251013c1065335,2025-10-13,MP01,repeated,8,87,8,8
TRPVAD25101331689012,2025-10-13,GJ02,repeated,5,58,6,7
TRPVIS251013ae5ad7c4,2025-10-13,AP01,new,18,189,9,8
TRPLUC2510139104a502,2025-10-13,UP01,repeated,13,143,6,7
TRPSUR251013f89093b6,2025-10-13,GJ01,repeated,16,147,7,6
TRPLUC251013fe7d6862,2025-10-13,UP01,repeated,14,152,6,5
TRPLUC2510134e399b23,2025-10-13,UP01,repeated,18,188,7,8
TRPCHA2510132d2b236f,2025-10-13,CH01,repeated,20,206,9,9
TRPLUC2510137195547c,2025-10-13,UP01,new,10,116,9,8
TRPLUC2510135cdb5f48,2025-10-13,UP01,new,18,188,8,8
TRPJAI251013121623ae,2025-10-13,RJ01,new,25,337,9,9
TRPJAI25101304357e9c,2025-10-13,RJ01,repeated,19,265,9,9
TRPLUC251013dc4bf682,2025-10-13,UP01,repeated,9,107,5,5
TRPLUC2510138888557d,2025-10-13,UP01,repeated,15,161,7,6
TRPJAI251013a10605ba,2025-10-13,RJ01,new,41,529,9,8
TRPIND251013dc558c50,2025-10-13,MP01,repeated,9,95,8,8
